date,RSI
2019-01-28 12:47,49.242
2019-01-28 12:48,50.1575
2019-01-28 12:49,51.5371
2019-01-28 12:50,52.9093
2019-01-28 12:51,52.9093
2019-01-28 12:52,52.362
2019-01-28 12:53,53.5857
2019-01-28 12:54,56.1852
2019-01-28 12:55,55.1261
2019-01-28 12:56,53.293
2019-01-28 12:57,55.3754
2019-01-28 12:58,55.0531
2019-01-28 12:59,45.3143
2019-01-28 13:00,44.1446
2019-01-28 13:01,46.1934
2019-01-28 13:02,46.7828
2019-01-28 13:03,46.7828
2019-01-28 13:04,45.1408
2019-01-28 13:05,48.6558
2019-01-28 13:06,48.3274
2019-01-28 13:07,54.1447
2019-01-28 13:08,55.7188
2019-01-28 13:09,57.7546
2019-01-28 13:10,56.3901
2019-01-28 13:11,59.8355
2019-01-28 13:12,56.4991
2019-01-28 13:13,62.3603
2019-01-28 13:14,65.7191
2019-01-28 13:15,66.0813
2019-01-28 13:16,63.99
2019-01-28 13:17,60.6236
2019-01-28 13:18,59.3097
2019-01-28 13:19,62.7119
2019-01-28 13:20,61.3615
2019-01-28 13:21,62.2179
2019-01-28 13:22,66.5139
2019-01-28 13:23,64.4114
2019-01-28 13:24,68.5916
2019-01-28 13:25,72.7597
2019-01-28 13:26,76.0571
2019-01-28 13:27,74.4437
2019-01-28 13:28,70.0465
2019-01-28 13:29,70.5694
2019-01-28 13:30,63.5633
2019-01-28 13:31,64.7897
2019-01-28 13:32,67.39
2019-01-28 13:33,67.7957
2019-01-28 13:34,67.5173
2019-01-28 13:35,69.7919
2019-01-28 13:36,64.4422
2019-01-28 13:37,64.4456
2019-01-28 13:38,66.0454
2019-01-28 13:39,66.3644
2019-01-28 13:40,65.0782
2019-01-28 13:41,59.0552
2019-01-28 13:42,58.4857
2019-01-28 13:43,59.7131
2019-01-28 13:44,61.3185
2019-01-28 13:45,58.2639
2019-01-28 13:46,60.3434
2019-01-28 13:47,59.7231
2019-01-28 13:48,59.7161
2019-01-28 13:49,66.1416
2019-01-28 13:50,68.8366
2019-01-28 13:51,65.0775
2019-01-28 13:52,57.646
2019-01-28 13:53,60.1951
2019-01-28 13:54,57.5892
2019-01-28 13:55,58.1082
2019-01-28 13:56,58.1032
2019-01-28 13:57,54.6422
2019-01-28 13:58,54.6422
2019-01-28 13:59,58.718
2019-01-28 14:00,53.6439
2019-01-28 14:01,58.7755
2019-01-28 14:02,58.5186
2019-01-28 14:03,61.245
2019-01-28 14:04,63.2807
2019-01-28 14:05,54.5588
2019-01-28 14:06,55.7973
2019-01-28 14:08,54.4001
2019-01-28 14:09,55.9481
2019-01-28 14:10,58.541
2019-01-28 14:11,54.2214
2019-01-28 14:12,49.1332
2019-01-28 14:13,53.0023
2019-01-28 14:14,55.1564
2019-01-28 14:15,55.8658
2019-01-28 14:16,53.6324
2019-01-28 14:17,56.5577
2019-01-28 14:18,52.2223
2019-01-28 14:19,52.9813
2019-01-28 14:20,54.8672
2019-01-28 14:21,57.387
2019-01-28 14:22,54.6353
2019-01-28 14:23,46.1026
2019-01-28 14:24,44.5061
2019-01-28 14:25,43.7747
2019-01-28 14:26,42.6029
2019-01-28 14:27,41.1124
2019-01-28 14:28,47.164
2019-01-28 14:29,48.3616
2019-01-28 14:30,47.698
2019-01-28 14:31,53.028
2019-01-28 14:32,53.7498
2019-01-28 14:33,49.7284
2019-01-28 14:34,52.7079
2019-01-28 14:35,54.8216
2019-01-28 14:36,54.8216
2019-01-28 14:37,53.4969
2019-01-28 14:38,50.9072
2019-01-28 14:39,49.6424
2019-01-28 14:40,52.1455
2019-01-28 14:41,50.3875
2019-01-28 14:42,45.3583
2019-01-28 14:43,42.6686
2019-01-28 14:44,43.3755
2019-01-28 14:45,46.1701
2019-01-28 14:46,50.8709
2019-01-28 14:47,53.0018
2019-01-28 14:48,54.1538
2019-01-28 14:49,57.4477
2019-01-28 14:50,57.8027
2019-01-28 14:51,65.0146
2019-01-28 14:52,66.1522
2019-01-28 14:53,62.7794
2019-01-28 14:54,59.241
2019-01-28 14:55,60.3662
2019-01-28 14:56,61.8753
2019-01-28 14:57,62.7712
2019-01-28 14:58,60.2867
2019-01-28 14:59,59.2984
2019-01-28 15:00,54.159
2019-01-28 15:01,55.2718
2019-01-28 15:02,59.1039
2019-01-28 15:03,54.2146
2019-01-28 15:04,53.789
2019-01-28 15:05,50.3271
2019-01-28 15:06,47.7309
2019-01-28 15:07,44.4771
2019-01-28 15:08,44.9168
2019-01-28 15:09,44.9168
2019-01-28 15:10,48.1006
2019-01-28 15:11,44.6106
2019-01-28 15:12,40.8018
2019-01-28 15:13,47.0723
2019-01-28 15:14,47.19
2019-01-28 15:15,51.5738
2019-01-28 15:16,51.9487
2019-01-28 15:17,48.4014
2019-01-28 15:18,48.9482
2019-01-28 15:19,46.1318
2019-01-28 15:20,47.4328
2019-01-28 15:21,55.3753
2019-01-28 15:22,48.7319
2019-01-28 15:23,50.4694
2019-01-28 15:24,49.0693
2019-01-28 15:25,53.7927
2019-01-28 15:26,53.7927
2019-01-28 15:27,53.7927
2019-01-28 15:28,53.3799
2019-01-28 15:29,52.5324
2019-01-28 15:30,50.7051
2019-01-28 15:31,52.053
2019-01-28 15:32,52.8729
2019-01-28 15:33,47.1461
2019-01-28 15:34,50.2945
2019-01-28 15:35,53.7223
2019-01-28 15:36,53.7755
2019-01-28 15:37,50.7172
2019-01-28 15:38,51.6919
2019-01-28 15:39,51.9636
2019-01-28 15:40,51.0208
2019-01-28 15:41,50.7877
2019-01-28 15:42,49.0601
2019-01-28 15:43,48.5663
2019-01-28 15:44,46.5913
2019-01-28 15:45,42.9163
2019-01-28 15:46,49.8307
2019-01-28 15:47,46.7854
2019-01-28 15:48,47.8152
2019-01-28 15:49,45.762
2019-01-28 15:50,45.3151
2019-01-28 15:51,43.0984
2019-01-28 15:52,41.3937
2019-01-28 15:53,44.8391
2019-01-28 15:54,47.0244
2019-01-28 15:55,47.3378
2019-01-28 15:56,56.937
2019-01-28 15:57,53.8999
2019-01-28 15:58,54.7464
2019-01-28 15:59,57.9961
2019-01-28 16:00,64.9506
2019-01-29 09:31,59.9732
2019-01-29 09:32,55.0898
2019-01-29 09:33,65.5622
2019-01-29 09:34,67.409
2019-01-29 09:35,72.8563
2019-01-29 09:36,70.1565
2019-01-29 09:37,71.2769
2019-01-29 09:38,71.9237
2019-01-29 09:39,66.485
2019-01-29 09:40,63.9547
2019-01-29 09:41,63.2307
2019-01-29 09:42,64.4994
2019-01-29 09:43,69.1647
2019-01-29 09:44,70.3165
2019-01-29 09:45,69.1529
2019-01-29 09:46,71.3178
2019-01-29 09:47,75.1946
2019-01-29 09:48,78.7651
2019-01-29 09:49,79.9786
2019-01-29 09:50,81.0317
2019-01-29 09:51,78.1469
2019-01-29 09:52,72.0704
2019-01-29 09:53,70.4681
2019-01-29 09:54,65.6905
2019-01-29 09:55,61.5995
2019-01-29 09:56,63.2649
2019-01-29 09:57,65.3226
2019-01-29 09:58,58.1956
2019-01-29 09:59,58.548
2019-01-29 10:00,57.2768
2019-01-29 10:01,62.8039
2019-01-29 10:02,65.4662
2019-01-29 10:03,66.3751
2019-01-29 10:04,60.8815
2019-01-29 10:05,63.2632
2019-01-29 10:06,61.2987
2019-01-29 10:07,52.5038
2019-01-29 10:08,46.3758
2019-01-29 10:09,48.6397
2019-01-29 10:10,48.992
2019-01-29 10:11,47.4505
2019-01-29 10:12,49.3156
2019-01-29 10:13,47.369
2019-01-29 10:14,45.9793
2019-01-29 10:15,44.7694
2019-01-29 10:16,43.3959
2019-01-29 10:17,43.9616
2019-01-29 10:18,44.5447
2019-01-29 10:19,45.8567
2019-01-29 10:20,46.6898
2019-01-29 10:21,44.6078
2019-01-29 10:22,41.3111
2019-01-29 10:23,39.8521
2019-01-29 10:24,41.7468
2019-01-29 10:25,42.1117
2019-01-29 10:26,44.4964
2019-01-29 10:27,46.3736
2019-01-29 10:28,42.6828
2019-01-29 10:29,45.8834
2019-01-29 10:30,50.2677
2019-01-29 10:31,48.4319
2019-01-29 10:32,47.9708
2019-01-29 10:33,44.4111
2019-01-29 10:34,42.1475
2019-01-29 10:35,40.0014
2019-01-29 10:36,38.7385
2019-01-29 10:37,39.6528
2019-01-29 10:38,38.8014
2019-01-29 10:39,37.5773
2019-01-29 10:40,36.7916
2019-01-29 10:41,36.5856
2019-01-29 10:42,38.0315
2019-01-29 10:43,32.2292
2019-01-29 10:44,39.802
2019-01-29 10:45,40.8385
2019-01-29 10:46,43.1949
2019-01-29 10:47,42.307
2019-01-29 10:48,40.1409
2019-01-29 10:49,39.7128
2019-01-29 10:50,39.0553
2019-01-29 10:51,36.3129
2019-01-29 10:52,34.7329
2019-01-29 10:53,32.1557
2019-01-29 10:54,31.1142
2019-01-29 10:55,34.4656
2019-01-29 10:56,34.0777
2019-01-29 10:57,31.2974
2019-01-29 10:58,28.2995
2019-01-29 10:59,34.2153
2019-01-29 11:00,35.6246
2019-01-29 11:01,34.6553
2019-01-29 11:02,37.4336
2019-01-29 11:03,34.3754
2019-01-29 11:04,35.0429
2019-01-29 11:05,32.4974
2019-01-29 11:06,31.2758
2019-01-29 11:07,38.1676
2019-01-29 11:08,41.8505
2019-01-29 11:09,42.153
2019-01-29 11:10,41.0305
2019-01-29 11:11,41.5222
2019-01-29 11:12,40.8059
2019-01-29 11:13,43.3765
2019-01-29 11:14,40.1916
2019-01-29 11:15,44.7871
2019-01-29 11:16,44.112
2019-01-29 11:17,43.3716
2019-01-29 11:18,43.235
2019-01-29 11:19,39.4523
2019-01-29 11:20,36.02
2019-01-29 11:21,34.7675
2019-01-29 11:22,35.5463
2019-01-29 11:23,40.465
2019-01-29 11:24,40.465
2019-01-29 11:25,43.7524
2019-01-29 11:26,41.7311
2019-01-29 11:27,44.0878
2019-01-29 11:28,47.2
2019-01-29 11:29,48.54
2019-01-29 11:30,48.2181
2019-01-29 11:31,47.8838
2019-01-29 11:32,45.2413
2019-01-29 11:33,43.3527
2019-01-29 11:34,45.3534
2019-01-29 11:35,46.546
2019-01-29 11:36,51.3859
2019-01-29 11:37,56.202
2019-01-29 11:38,57.3873
2019-01-29 11:39,57.6884
2019-01-29 11:40,59.2649
2019-01-29 11:41,60.1073
2019-01-29 11:42,59.6438
2019-01-29 11:43,61.9605
2019-01-29 11:44,61.2207
2019-01-29 11:45,66.5472
2019-01-29 11:46,65.5494
2019-01-29 11:47,65.8189
2019-01-29 11:48,69.1264
2019-01-29 11:49,67.0262
2019-01-29 11:50,68.0481
2019-01-29 11:51,68.3064
2019-01-29 11:52,69.0963
2019-01-29 11:53,69.0963
2019-01-29 11:54,64.9148
2019-01-29 11:55,58.4719
2019-01-29 11:56,57.0971
2019-01-29 11:57,52.8333
2019-01-29 11:58,60.2212
2019-01-29 11:59,62.1094
2019-01-29 12:00,60.9383
2019-01-29 12:01,61.3953
2019-01-29 12:02,60.8972
2019-01-29 12:03,50.4821
2019-01-29 12:04,51.5466
2019-01-29 12:05,51.5466
2019-01-29 12:06,53.0785
2019-01-29 12:07,53.0785
2019-01-29 12:08,49.8072
2019-01-29 12:09,52.0903
2019-01-29 12:10,47.7199
2019-01-29 12:11,50.2346
2019-01-29 12:12,44.7823
2019-01-29 12:13,46.4697
2019-01-29 12:14,54.8239
2019-01-29 12:15,56.2306
2019-01-29 12:16,57.0873
2019-01-29 12:17,53.7567
2019-01-29 12:18,60.0142
2019-01-29 12:19,61.0988
2019-01-29 12:20,62.3764
2019-01-29 12:21,61.9387
2019-01-29 12:22,66.8404
2019-01-29 12:23,68.9455
2019-01-29 12:24,65.7472
2019-01-29 12:25,61.7231
2019-01-29 12:26,58.6149
2019-01-29 12:27,61.4263
2019-01-29 12:28,61.4263
2019-01-29 12:29,58.2381
2019-01-29 12:30,55.2353
2019-01-29 12:31,54.8467
2019-01-29 12:32,52.2405
2019-01-29 12:33,50.0931
2019-01-29 12:34,54.3711
2019-01-29 12:35,54.3711
2019-01-29 12:36,55.0279
2019-01-29 12:37,56.7872
2019-01-29 12:38,54.5413
2019-01-29 12:39,55.9086
2019-01-29 12:40,58.5338
2019-01-29 12:41,59.9457
2019-01-29 12:42,61.3317
2019-01-29 12:43,62.2485
2019-01-29 12:44,59.2893
2019-01-29 12:45,59.2893
2019-01-29 12:46,57.7679
2019-01-29 12:47,59.9325
2019-01-29 12:48,58.3582
2019-01-29 12:49,58.3582
2019-01-29 12:50,52.4452
2019-01-29 12:51,55.1693
2019-01-29 12:52,56.167
2019-01-29 12:53,53.8939
2019-01-29 12:54,58.5979
2019-01-29 12:55,59.6804
2019-01-29 12:56,63.9761
2019-01-29 12:57,62.7049
2019-01-29 12:58,60.7318
2019-01-29 12:59,56.1462
2019-01-29 13:00,52.4412
2019-01-29 13:01,46.0444
2019-01-29 13:02,44.6126
2019-01-29 13:03,41.871
2019-01-29 13:04,42.7963
2019-01-29 13:05,42.2653
2019-01-29 13:06,43.495
2019-01-29 13:07,42.418
2019-01-29 13:08,41.9698
2019-01-29 13:09,36.8427
2019-01-29 13:10,37.6713
2019-01-29 13:11,37.3278
2019-01-29 13:12,34.9765
2019-01-29 13:13,37.5947
2019-01-29 13:14,34.4832
2019-01-29 13:15,30.534
2019-01-29 13:16,35.0111
2019-01-29 13:17,37.1428
2019-01-29 13:18,36.2051
2019-01-29 13:19,37.8566
2019-01-29 13:20,35.5937
2019-01-29 13:21,33.4862
2019-01-29 13:22,32.6151
2019-01-29 13:23,40.7347
2019-01-29 13:24,42.6678
2019-01-29 13:25,43.8756
2019-01-29 13:26,43.2998
2019-01-29 13:27,45.7955
2019-01-29 13:28,39.2476
2019-01-29 13:29,37.9771
2019-01-29 13:30,41.6874
2019-01-29 13:31,44.2844
2019-01-29 13:32,44.1086
2019-01-29 13:33,42.5616
2019-01-29 13:34,45.363
2019-01-29 13:35,43.3566
2019-01-29 13:36,41.327
2019-01-29 13:37,40.0122
2019-01-29 13:38,39.6437
2019-01-29 13:39,44.4891
2019-01-29 13:40,47.4075
2019-01-29 13:41,42.284
2019-01-29 13:42,47.3948
2019-01-29 13:43,49.9209
2019-01-29 13:44,54.0031
2019-01-29 13:45,52.9221
2019-01-29 13:46,53.6025
2019-01-29 13:47,54.1084
2019-01-29 13:48,53.1404
2019-01-29 13:49,48.9901
2019-01-29 13:50,49.4474
2019-01-29 13:51,50.6284
2019-01-29 13:52,53.1523
2019-01-29 13:53,50.9485
2019-01-29 13:54,46.9696
2019-01-29 13:55,41.7677
2019-01-29 13:56,43.2933
2019-01-29 13:57,44.3174
2019-01-29 13:58,46.8423
2019-01-29 13:59,47.0798
2019-01-29 14:00,45.0644
2019-01-29 14:01,40.5655
2019-01-29 14:02,41.2946
2019-01-29 14:03,42.9933
2019-01-29 14:04,42.5053
2019-01-29 14:05,48.4093
2019-01-29 14:06,47.9312
2019-01-29 14:07,39.6766
2019-01-29 14:08,36.9947
2019-01-29 14:09,36.3479
2019-01-29 14:10,41.7101
2019-01-29 14:11,39.2724
2019-01-29 14:12,38.2635
2019-01-29 14:13,41.4312
2019-01-29 14:14,39.3081
2019-01-29 14:15,39.5255
2019-01-29 14:16,36.3074
2019-01-29 14:17,37.4475
2019-01-29 14:18,32.5427
2019-01-29 14:19,36.3774
2019-01-29 14:20,34.0458
2019-01-29 14:21,31.6441
2019-01-29 14:22,29.6412
2019-01-29 14:23,27.245
2019-01-29 14:24,26.8226
2019-01-29 14:25,22.9224
2019-01-29 14:26,23.0353
2019-01-29 14:27,29.3854
2019-01-29 14:28,29.1683
2019-01-29 14:29,27.4585
2019-01-29 14:30,28.5334
2019-01-29 14:31,28.9367
2019-01-29 14:32,30.8697
2019-01-29 14:33,37.3175
2019-01-29 14:34,38.8244
2019-01-29 14:35,39.8308
2019-01-29 14:36,37.2382
2019-01-29 14:37,39.3174
2019-01-29 14:38,38.6436
2019-01-29 14:39,37.9589
2019-01-29 14:40,35.4657
2019-01-29 14:41,35.7838
2019-01-29 14:42,36.9944
2019-01-29 14:43,35.5822
2019-01-29 14:44,34.8813
2019-01-29 14:45,38.0292
2019-01-29 14:46,36.1878
2019-01-29 14:47,35.8155
2019-01-29 14:48,33.6295
2019-01-29 14:49,32.9242
2019-01-29 14:50,31.8692
2019-01-29 14:51,30.8293
2019-01-29 14:52,27.9493
2019-01-29 14:53,25.95
2019-01-29 14:54,34.0811
2019-01-29 14:55,39.2479
2019-01-29 14:56,35.7753
2019-01-29 14:57,31.9111
2019-01-29 14:58,34.213
2019-01-29 14:59,32.2075
2019-01-29 15:00,30.8479
2019-01-29 15:01,29.0416
2019-01-29 15:02,28.1732
2019-01-29 15:03,25.9558
2019-01-29 15:04,28.4521
2019-01-29 15:05,41.0099
2019-01-29 15:06,35.0702
2019-01-29 15:07,39.8747
2019-01-29 15:08,39.2044
2019-01-29 15:09,45.0167
2019-01-29 15:10,42.7707
2019-01-29 15:11,46.2651
2019-01-29 15:12,42.1096
2019-01-29 15:13,41.3282
2019-01-29 15:14,39.8995
2019-01-29 15:15,38.9963
2019-01-29 15:16,46.6263
2019-01-29 15:17,44.2542
2019-01-29 15:18,44.1297
2019-01-29 15:19,45.1964
2019-01-29 15:20,41.536
2019-01-29 15:21,41.3814
2019-01-29 15:22,37.5227
2019-01-29 15:23,37.3314
2019-01-29 15:24,34.5487
2019-01-29 15:25,34.2043
2019-01-29 15:26,35.277
2019-01-29 15:27,34.0758
2019-01-29 15:28,34.3419
2019-01-29 15:29,36.521
2019-01-29 15:30,36.2366
2019-01-29 15:31,44.0379
2019-01-29 15:32,38.4966
2019-01-29 15:33,42.1274
2019-01-29 15:34,45.4104
2019-01-29 15:35,43.4134
2019-01-29 15:36,43.9352
2019-01-29 15:37,42.3066
2019-01-29 15:38,43.3401
2019-01-29 15:39,46.3726
2019-01-29 15:40,49.4127
2019-01-29 15:41,52.9238
2019-01-29 15:42,53.4644
2019-01-29 15:43,51.2138
2019-01-29 15:44,50.3232
2019-01-29 15:45,51.6642
2019-01-29 15:46,55.295
2019-01-29 15:47,54.7278
2019-01-29 15:48,53.9768
2019-01-29 15:49,47.7601
2019-01-29 15:50,49.4592
2019-01-29 15:51,43.4654
2019-01-29 15:52,40.8591
2019-01-29 15:53,36.642
2019-01-29 15:54,41.9333
2019-01-29 15:55,43.4622
2019-01-29 15:56,46.7816
2019-01-29 15:57,44.9304
2019-01-29 15:58,45.3105
2019-01-29 15:59,50.025
2019-01-29 16:00,55.0237
2019-01-30 09:31,92.8053
2019-01-30 09:32,87.2663
2019-01-30 09:33,87.7911
2019-01-30 09:34,82.3
2019-01-30 09:35,81.2283
2019-01-30 09:36,82.1802
2019-01-30 09:37,80.7231
2019-01-30 09:38,81.817
2019-01-30 09:39,80.0324
2019-01-30 09:40,79.7442
2019-01-30 09:41,77.9711
2019-01-30 09:42,71.808
2019-01-30 09:43,72.6356
2019-01-30 09:44,72.7413
2019-01-30 09:45,69.9088
2019-01-30 09:46,71.6517
2019-01-30 09:47,71.7413
2019-01-30 09:48,70.2589
2019-01-30 09:49,68.6983
2019-01-30 09:50,69.2548
2019-01-30 09:51,67.1599
2019-01-30 09:52,66.0247
2019-01-30 09:53,66.1251
2019-01-30 09:54,65.1119
2019-01-30 09:55,64.6483
2019-01-30 09:56,64.6483
2019-01-30 09:57,61.6113
2019-01-30 09:58,61.4898
2019-01-30 09:59,59.2726
2019-01-30 10:00,58.1688
2019-01-30 10:01,57.1726
2019-01-30 10:02,58.573
2019-01-30 10:03,55.1559
2019-01-30 10:04,54.1702
2019-01-30 10:05,53.3547
2019-01-30 10:06,55.9836
2019-01-30 10:07,59.8689
2019-01-30 10:08,56.8338
2019-01-30 10:09,56.0526
2019-01-30 10:10,56.3683
2019-01-30 10:11,56.2308
2019-01-30 10:12,58.2152
2019-01-30 10:13,62.2852
2019-01-30 10:14,60.5164
2019-01-30 10:15,63.0015
2019-01-30 10:16,62.366
2019-01-30 10:17,60.6431
2019-01-30 10:18,60.1039
2019-01-30 10:19,62.0412
2019-01-30 10:20,65.0212
2019-01-30 10:21,65.9589
2019-01-30 10:22,63.5143
2019-01-30 10:23,64.0935
2019-01-30 10:24,64.9249
2019-01-30 10:25,64.434
2019-01-30 10:26,65.8993
2019-01-30 10:27,66.8772
2019-01-30 10:28,67.18
2019-01-30 10:29,66.272
2019-01-30 10:30,65.8038
2019-01-30 10:31,67.98
2019-01-30 10:32,68.2961
2019-01-30 10:33,68.2961
2019-01-30 10:34,67.4818
2019-01-30 10:35,62.6364
2019-01-30 10:36,63.0143
2019-01-30 10:37,65.5103
2019-01-30 10:38,60.2439
2019-01-30 10:39,62.363
2019-01-30 10:40,61.6179
2019-01-30 10:41,59.6183
2019-01-30 10:42,53.868
2019-01-30 10:43,53.9373
2019-01-30 10:44,55.9365
2019-01-30 10:45,56.4808
2019-01-30 10:46,57.4487
2019-01-30 10:47,60.2972
2019-01-30 10:48,61.0708
2019-01-30 10:49,60.7875
2019-01-30 10:50,57.1578
2019-01-30 10:51,55.809
2019-01-30 10:52,59.4037
2019-01-30 10:53,60.872
2019-01-30 10:54,58.0183
2019-01-30 10:55,58.3605
2019-01-30 10:56,62.5282
2019-01-30 10:57,65.38
2019-01-30 10:58,58.9817
2019-01-30 10:59,61.238
2019-01-30 11:00,61.4094
2019-01-30 11:01,59.4709
2019-01-30 11:02,62.3321
2019-01-30 11:03,64.4099
2019-01-30 11:04,61.142
2019-01-30 11:05,63.9708
2019-01-30 11:06,61.1922
2019-01-30 11:07,60.9349
2019-01-30 11:08,59.2448
2019-01-30 11:09,55.2148
2019-01-30 11:10,55.2148
2019-01-30 11:11,58.5473
2019-01-30 11:12,54.542
2019-01-30 11:13,56.4269
2019-01-30 11:14,58.0505
2019-01-30 11:15,55.3343
2019-01-30 11:16,55.9847
2019-01-30 11:17,57.5044
2019-01-30 11:18,60.9514
2019-01-30 11:19,62.8686
2019-01-30 11:20,58.934
2019-01-30 11:21,61.5118
2019-01-30 11:22,63.897
2019-01-30 11:23,60.6744
2019-01-30 11:24,62.3111
2019-01-30 11:25,63.0318
2019-01-30 11:26,59.7264
2019-01-30 11:27,61.0929
2019-01-30 11:28,57.8458
2019-01-30 11:29,56.6925
2019-01-30 11:30,50.3515
2019-01-30 11:31,47.1157
