date,1. open,2. high,3. low,4. close,5. volume
2019-01-28 10:33:00,155.17,155.18,155.13,155.1401,55613.0
2019-01-28 10:34:00,155.2,155.27,155.1,155.11,51479.0
2019-01-28 10:35:00,155.11,155.11,154.96,154.98,84608.0
2019-01-28 10:36:00,155.015,155.02,154.9,154.99,54624.0
2019-01-28 10:37:00,154.97,154.99,154.92,154.99,43260.0
2019-01-28 10:38:00,154.94,154.984,154.8,154.8039,63234.0
2019-01-28 10:39:00,154.86,155.02,154.86,155.02,38557.0
2019-01-28 10:40:00,154.99,154.99,154.8,154.9,54535.0
2019-01-28 10:41:00,154.94,155.17,154.94,155.15,42301.0
2019-01-28 10:42:00,155.16,155.16,155.03,155.12,59934.0
2019-01-28 10:43:00,155.201,155.31,155.201,155.281,85920.0
2019-01-28 10:44:00,155.2998,155.2998,155.24,155.29,39730.0
2019-01-28 10:45:00,155.275,155.275,155.02,155.02,54897.0
2019-01-28 10:46:00,155.035,155.09,154.91,154.91,58077.0
2019-01-28 10:47:00,154.89,154.92,154.84,154.84,37438.0
2019-01-28 10:48:00,154.87,154.88,154.72,154.72,110989.0
2019-01-28 10:49:00,154.72,154.73,154.585,154.61,101217.0
2019-01-28 10:50:00,154.6,154.6,154.49,154.49,85968.0
2019-01-28 10:51:00,154.48,154.53,154.39,154.53,92495.0
2019-01-28 10:52:00,154.49,154.52,154.44,154.46,59444.0
2019-01-28 10:53:00,154.44,154.5,154.39,154.4299,48074.0
2019-01-28 10:54:00,154.45,154.5267,154.45,154.51,60521.0
2019-01-28 10:55:00,154.52,154.59,154.51,154.56,78428.0
2019-01-28 10:56:00,154.5735,154.6,154.5,154.5,73125.0
2019-01-28 10:57:00,154.47,154.6,154.45,154.57,54342.0
2019-01-28 10:58:00,154.565,154.6,154.51,154.6,35458.0
2019-01-28 10:59:00,154.59,154.59,154.505,154.545,38583.0
2019-01-28 11:00:00,154.56,154.56,154.36,154.37,76098.0
2019-01-28 11:01:00,154.34,154.51,154.34,154.49,82490.0
2019-01-28 11:02:00,154.46,154.47,154.35,154.35,47966.0
2019-01-28 11:03:00,154.365,154.37,154.27,154.33,85857.0
2019-01-28 11:04:00,154.34,154.4,154.28,154.28,66169.0
2019-01-28 11:05:00,154.27,154.34,154.25,154.26,61646.0
2019-01-28 11:06:00,154.25,154.43,154.25,154.415,65529.0
2019-01-28 11:07:00,154.4525,154.4525,154.31,154.35,51506.0
2019-01-28 11:08:00,154.34,154.34,154.25,154.33,60454.0
2019-01-28 11:09:00,154.3371,154.42,154.3371,154.42,53869.0
2019-01-28 11:10:00,154.445,154.53,154.445,154.51,54572.0
2019-01-28 11:11:00,154.47,154.58,154.45,154.58,47103.0
2019-01-28 11:12:00,154.58,154.815,154.58,154.78,129428.0
2019-01-28 11:13:00,154.7618,154.89,154.75,154.835,69903.0
2019-01-28 11:14:00,154.83,155.01,154.83,155.0,67610.0
2019-01-28 11:15:00,155.015,155.04,154.93,154.99,61261.0
2019-01-28 11:16:00,154.99,154.99,154.905,154.9569,56980.0
2019-01-28 11:17:00,154.95,155.0096,154.94,155.005,50558.0
2019-01-28 11:18:00,154.99,154.99,154.84,154.88,48164.0
2019-01-28 11:19:00,154.8959,154.9,154.765,154.78,55662.0
2019-01-28 11:20:00,154.82,154.89,154.82,154.82,39146.0
2019-01-28 11:21:00,154.8564,155.0875,154.8564,154.96,45758.0
2019-01-28 11:22:00,155.0,155.0,154.86,154.94,23599.0
2019-01-28 11:23:00,154.8864,155.0975,154.8864,154.9478,78585.0
2019-01-28 11:24:00,154.94,155.0,154.87,155.0,48228.0
2019-01-28 11:25:00,155.03,155.13,155.0,155.13,35859.0
2019-01-28 11:26:00,155.134,155.16,155.08,155.16,34698.0
2019-01-28 11:27:00,155.13,155.17,155.09,155.09,48382.0
2019-01-28 11:28:00,155.0943,155.13,155.04,155.0536,45119.0
2019-01-28 11:29:00,155.08,155.1,154.9611,154.9611,45954.0
2019-01-28 11:30:00,154.94,154.95,154.84,154.88,53549.0
2019-01-28 11:31:00,154.92,154.985,154.87,154.91,28208.0
2019-01-28 11:32:00,154.86,154.92,154.83,154.92,46432.0
2019-01-28 11:33:00,154.93,155.098,154.89,155.098,31464.0
2019-01-28 11:34:00,155.08,155.099,154.9,154.91,38521.0
2019-01-28 11:35:00,154.88,154.96,154.88,154.92,26474.0
2019-01-28 11:36:00,154.92,154.95,154.86,154.9315,56682.0
2019-01-28 11:37:00,154.95,155.05,154.95,155.05,43231.0
2019-01-28 11:38:00,155.07,155.07,154.87,154.87,65672.0
2019-01-28 11:39:00,154.89,154.94,154.8452,154.8452,36505.0
2019-01-28 11:40:00,154.85,154.89,154.79,154.88,34002.0
2019-01-28 11:41:00,154.87,154.91,154.81,154.9,33294.0
2019-01-28 11:42:00,154.9053,154.94,154.87,154.87,43511.0
2019-01-28 11:43:00,154.9267,154.98,154.91,154.95,62941.0
2019-01-28 11:44:00,154.95,154.98,154.88,154.895,31308.0
2019-01-28 11:45:00,154.91,154.94,154.89,154.94,18613.0
2019-01-28 11:46:00,154.95,155.1,154.75,155.07,269092.0
2019-01-28 11:47:00,155.06,155.07,154.97,154.98,40997.0
2019-01-28 11:48:00,154.91,154.94,154.63,154.63,102253.0
2019-01-28 11:49:00,154.67,154.7275,154.5779,154.6499,49585.0
2019-01-28 11:50:00,154.65,154.67,154.6,154.65,28778.0
2019-01-28 11:51:00,154.63,154.66,154.58,154.6547,34574.0
2019-01-28 11:52:00,154.7,154.73,154.66,154.71,16889.0
2019-01-28 11:53:00,154.74,154.76,154.65,154.65,25781.0
2019-01-28 11:54:00,154.66,154.68,154.52,154.52,22641.0
2019-01-28 11:55:00,154.52,154.52,154.42,154.43,51171.0
2019-01-28 11:56:00,154.42,154.46,154.38,154.42,30412.0
2019-01-28 11:57:00,154.41,154.58,154.36,154.57,54810.0
2019-01-28 11:58:00,154.6,154.64,154.57,154.61,35438.0
2019-01-28 11:59:00,154.63,154.64,154.5758,154.5758,32117.0
2019-01-28 12:00:00,154.58,154.63,154.45,154.46,43539.0
2019-01-28 12:01:00,154.46,154.57,154.43,154.52,23173.0
2019-01-28 12:02:00,154.51,154.52,154.43,154.44,22791.0
2019-01-28 12:03:00,154.43,154.4765,154.38,154.46,34191.0
2019-01-28 12:04:00,154.45,154.51,154.37,154.495,29354.0
2019-01-28 12:05:00,154.52,154.73,154.52,154.73,38535.0
2019-01-28 12:06:00,154.7315,154.78,154.7001,154.76,28217.0
2019-01-28 12:07:00,154.75,154.75,154.67,154.7,36000.0
2019-01-28 12:08:00,154.72,154.77,154.62,154.62,43591.0
2019-01-28 12:09:00,154.56,154.74,154.56,154.74,26589.0
2019-01-28 12:10:00,154.76,154.85,154.74,154.85,28447.0
2019-01-28 12:11:00,154.86,154.86,154.79,154.79,28824.0
2019-01-28 12:12:00,154.76,154.76,154.68,154.76,23715.0
2019-01-28 12:13:00,154.795,154.81,154.67,154.67,19485.0
2019-01-28 12:14:00,154.7,154.7,154.6345,154.69,16339.0
2019-01-28 12:15:00,154.68,154.68,154.58,154.59,31513.0
2019-01-28 12:16:00,154.62,154.7862,154.62,154.78,35294.0
2019-01-28 12:17:00,154.79,154.8,154.7,154.8,23044.0
2019-01-28 12:18:00,154.8,154.88,154.8,154.8332,21055.0
2019-01-28 12:19:00,154.82,154.82,154.73,154.78,23345.0
2019-01-28 12:20:00,154.78,154.78,154.69,154.69,15343.0
2019-01-28 12:21:00,154.67,154.75,154.6653,154.74,18180.0
2019-01-28 12:22:00,154.79,154.85,154.79,154.83,46309.0
2019-01-28 12:23:00,154.87,154.93,154.87,154.9,33370.0
2019-01-28 12:24:00,154.9,154.93,154.87,154.89,32173.0
2019-01-28 12:25:00,154.8973,154.9242,154.89,154.91,22402.0
2019-01-28 12:26:00,154.93,155.0,154.93,155.0,34168.0
2019-01-28 12:27:00,155.0197,155.04,154.93,154.95,40162.0
2019-01-28 12:28:00,154.97,154.98,154.94,154.96,15661.0
2019-01-28 12:29:00,154.9415,155.05,154.91,154.98,39568.0
2019-01-28 12:30:00,155.0,155.08,155.0,155.05,29807.0
2019-01-28 12:31:00,155.04,155.09,155.04,155.06,28697.0
2019-01-28 12:32:00,155.07,155.0936,155.06,155.08,18155.0
2019-01-28 12:33:00,155.07,155.07,154.98,155.03,31977.0
2019-01-28 12:34:00,155.02,155.0234,154.96,154.98,36260.0
2019-01-28 12:35:00,154.99,155.06,154.99,155.05,20346.0
2019-01-28 12:36:00,155.02,155.02,154.93,154.98,24532.0
2019-01-28 12:37:00,155.01,155.01,154.93,154.98,22444.0
2019-01-28 12:38:00,154.99,154.99,154.82,154.8341,38318.0
2019-01-28 12:39:00,154.83,154.98,154.83,154.98,27672.0
2019-01-28 12:40:00,154.97,155.06,154.97,155.03,22606.0
2019-01-28 12:41:00,155.0302,155.07,155.03,155.04,15365.0
2019-01-28 12:42:00,155.05,155.08,155.04,155.05,18402.0
2019-01-28 12:43:00,155.07,155.07,155.035,155.05,15840.0
2019-01-28 12:44:00,155.06,155.13,155.04,155.08,31150.0
2019-01-28 12:45:00,155.09,155.0954,154.95,154.95,24352.0
2019-01-28 12:46:00,154.95,154.97,154.92,154.9554,27876.0
2019-01-28 12:47:00,154.98,154.98,154.89,154.9,27973.0
2019-01-28 12:48:00,154.9299,154.99,154.9299,154.94,30660.0
2019-01-28 12:49:00,154.92,154.95,154.9,154.95,21915.0
2019-01-28 12:50:00,154.94,154.99,154.94,154.99,28586.0
2019-01-28 12:51:00,155.0,155.07,155.0,155.0,19694.0
2019-01-28 12:52:00,154.99,155.01,154.96,154.96,15405.0
2019-01-28 12:53:00,154.97,155.0,154.93,155.0,20925.0
2019-01-28 12:54:00,154.9901,155.09,154.965,155.0479,43894.0
2019-01-28 12:55:00,155.02,155.05,155.01,155.03,52312.0
2019-01-28 12:56:00,155.01,155.0499,154.98,155.01,56188.0
2019-01-28 12:57:00,155.03,155.13,155.015,155.0348,54644.0
2019-01-28 12:58:00,155.0402,155.103,155.0,155.03,43178.0
2019-01-28 12:59:00,155.01,155.03,154.83,154.8585,64825.0
2019-01-28 13:00:00,154.86,154.904,154.85,154.85,42169.0
2019-01-28 13:01:00,154.84,154.855,154.79,154.84,31665.0
2019-01-28 13:02:00,154.8653,154.89,154.85,154.8763,34237.0
2019-01-28 13:03:00,154.87,154.88,154.79,154.88,36839.0
2019-01-28 13:04:00,154.8598,154.8598,154.83,154.85,20442.0
2019-01-28 13:05:00,154.8506,154.91,154.84,154.91,41388.0
2019-01-28 13:06:00,154.91,154.95,154.8983,154.9,33264.0
2019-01-28 13:07:00,154.92,155.05,154.92,155.0099,29260.0
2019-01-28 13:08:00,154.99,155.05,154.99,155.04,24271.0
2019-01-28 13:09:00,155.02,155.11,155.02,155.06,40093.0
2019-01-28 13:10:00,155.051,155.094,155.05,155.05,21635.0
2019-01-28 13:11:00,155.06,155.14,155.06,155.1,21902.0
2019-01-28 13:12:00,155.1,155.1,155.04,155.08,23601.0
2019-01-28 13:13:00,155.09,155.19,155.08,155.19,36257.0
2019-01-28 13:14:00,155.2,155.2899,155.17,155.2899,42058.0
2019-01-28 13:15:00,155.26,155.33,155.26,155.29,59599.0
2019-01-28 13:16:00,155.3162,155.32,155.26,155.2668,39094.0
2019-01-28 13:17:00,155.28,155.28,155.23,155.23,24615.0
2019-01-28 13:18:00,155.208,155.22,155.18,155.21,37244.0
2019-01-28 13:19:00,155.21,155.29,155.21,155.28,34570.0
2019-01-28 13:20:00,155.29,155.29,155.2559,155.269,17759.0
2019-01-28 13:21:00,155.25,155.2947,155.2136,155.2947,19309.0
2019-01-28 13:22:00,155.31,155.39,155.31,155.39,72786.0
2019-01-28 13:23:00,155.4,155.4,155.32,155.3595,48631.0
2019-01-28 13:24:00,155.3685,155.48,155.36,155.48,40453.0
2019-01-28 13:25:00,155.47,155.69,155.47,155.6285,173299.0
2019-01-28 13:26:00,155.6236,155.82,155.59,155.7799,90838.0
2019-01-28 13:27:00,155.78,155.78,155.7,155.744,58239.0
2019-01-28 13:28:00,155.77,155.77,155.67,155.68,42048.0
2019-01-28 13:29:00,155.67,155.69,155.63,155.69,36089.0
2019-01-28 13:30:00,155.68,155.68,155.57,155.59,44955.0
2019-01-28 13:31:00,155.59,155.67,155.59,155.6149,33999.0
2019-01-28 13:32:00,155.62,155.72,155.62,155.69,46301.0
2019-01-28 13:33:00,155.68,155.78,155.68,155.73,43266.0
2019-01-28 13:34:00,155.737,155.746,155.7132,155.73,25927.0
2019-01-28 13:35:00,155.75,155.8,155.75,155.8,35626.0
2019-01-28 13:36:00,155.81,155.85,155.7,155.7,37468.0
2019-01-28 13:37:00,155.69,155.72,155.67,155.71,32092.0
2019-01-28 13:38:00,155.73,155.79,155.73,155.76,24522.0
2019-01-28 13:39:00,155.76,155.77,155.75,155.77,24343.0
2019-01-28 13:40:00,155.78,155.8,155.73,155.73,26975.0
2019-01-28 13:41:00,155.72,155.72,155.61,155.64,37170.0
2019-01-28 13:42:00,155.62,155.62,155.59,155.62,24781.0
2019-01-28 13:43:00,155.64,155.69,155.64,155.6758,22819.0
2019-01-28 13:44:00,155.68,155.73,155.68,155.7,20883.0
2019-01-28 13:45:00,155.71,155.71,155.63,155.65,18891.0
2019-01-28 13:46:00,155.651,155.7201,155.64,155.7201,19555.0
2019-01-28 13:47:00,155.7001,155.76,155.67,155.73,37223.0
2019-01-28 13:48:00,155.7133,155.7133,155.67,155.7,17571.0
2019-01-28 13:49:00,155.72,155.865,155.72,155.865,50780.0
2019-01-28 13:50:00,155.86,155.9619,155.86,155.95,53153.0
2019-01-28 13:51:00,155.96,156.02,155.88,155.9177,121237.0
2019-01-28 13:52:00,155.9,155.9,155.76,155.76,26071.0
2019-01-28 13:53:00,155.77,155.86,155.77,155.83,25752.0
2019-01-28 13:54:00,155.81,155.845,155.77,155.78,26662.0
2019-01-28 13:55:00,155.765,155.81,155.765,155.79,25614.0
2019-01-28 13:56:00,155.81,155.82,155.76,155.7935,18430.0
2019-01-28 13:57:00,155.79,155.79,155.72,155.73,30723.0
2019-01-28 13:58:00,155.73,155.74,155.7,155.735,42248.0
2019-01-28 13:59:00,155.73,155.825,155.71,155.8,36502.0
2019-01-28 14:00:00,155.8,155.81,155.72,155.74,23163.0
2019-01-28 14:01:00,155.79,155.9,155.79,155.86,31249.0
2019-01-28 14:02:00,155.87,155.88,155.83,155.86,22077.0
2019-01-28 14:03:00,155.86,155.94,155.86,155.93,30823.0
2019-01-28 14:04:00,155.9302,156.04,155.93,155.99,57026.0
2019-01-28 14:05:00,156.0,156.0,155.8101,155.8101,67240.0
2019-01-28 14:06:00,155.825,155.8691,155.79,155.79,29489.0
2019-01-28 14:07:00,155.777,155.81,155.74,155.74,46622.0
2019-01-28 14:08:00,155.7718,155.875,155.7718,155.83,30274.0
2019-01-28 14:09:00,155.82,155.86,155.82,155.86,27078.0
2019-01-28 14:10:00,155.86,155.93,155.86,155.93,28377.0
2019-01-28 14:11:00,155.92,155.92,155.85,155.85,30790.0
2019-01-28 14:12:00,155.849,155.9,155.65,155.72,72379.0
2019-01-28 14:13:00,155.73,155.83,155.73,155.82,58881.0
2019-01-28 14:14:00,155.83,155.91,155.83,155.88,28557.0
2019-01-28 14:15:00,155.9,155.92,155.89,155.8975,22944.0
2019-01-28 14:16:00,155.88,155.88,155.79,155.8562,35719.0
2019-01-28 14:17:00,155.8586,155.9399,155.8586,155.93,25894.0
2019-01-28 14:18:00,155.94,155.94,155.83,155.83,40953.0
2019-01-28 14:19:00,155.83,155.86,155.83,155.8567,24707.0
2019-01-28 14:20:00,155.856,155.91,155.856,155.9,27209.0
2019-01-28 14:21:00,155.8859,155.99,155.8859,155.96,28741.0
2019-01-28 14:22:00,155.9425,155.9425,155.91,155.91,26985.0
2019-01-28 14:23:00,155.89,155.89,155.68,155.68,39694.0
2019-01-28 14:24:00,155.6949,155.7,155.6399,155.64,59852.0
2019-01-28 14:25:00,155.63,155.65,155.57,155.62,48230.0
2019-01-28 14:26:00,155.61,155.65,155.58,155.585,23363.0
2019-01-28 14:27:00,155.57,155.61,155.54,155.54,45994.0
2019-01-28 14:28:00,155.55,155.68,155.55,155.68,46122.0
2019-01-28 14:29:00,155.6749,155.71,155.62,155.71,49908.0
2019-01-28 14:30:00,155.71,155.73,155.69,155.7,33275.0
2019-01-28 14:31:00,155.72,155.82,155.72,155.82,51858.0
2019-01-28 14:32:00,155.825,155.905,155.825,155.84,45123.0
2019-01-28 14:33:00,155.85,155.85,155.75,155.75,38164.0
2019-01-28 14:34:00,155.78,155.836,155.78,155.8355,21334.0
2019-01-28 14:35:00,155.86,155.92,155.86,155.87,39046.0
2019-01-28 14:36:00,155.883,155.9,155.87,155.89,17898.0
2019-01-28 14:37:00,155.9,155.93,155.85,155.86,33748.0
2019-01-28 14:38:00,155.86,155.86,155.76,155.8,25424.0
2019-01-28 14:39:00,155.805,155.805,155.765,155.77,31004.0
2019-01-28 14:40:00,155.76,155.838,155.76,155.838,40744.0
2019-01-28 14:41:00,155.82,155.835,155.79,155.8,38239.0
2019-01-28 14:42:00,155.79,155.8,155.65,155.665,34728.0
2019-01-28 14:43:00,155.6594,155.6594,155.59,155.5901,41545.0
2019-01-28 14:44:00,155.6,155.68,155.59,155.605,42703.0
2019-01-28 14:45:00,155.6,155.68,155.59,155.68,48757.0
2019-01-28 14:46:00,155.69,155.7999,155.69,155.7755,47968.0
2019-01-28 14:47:00,155.79,155.88,155.79,155.83,57430.0
2019-01-28 14:48:00,155.84,155.9,155.84,155.8734,30674.0
2019-01-28 14:49:00,155.88,155.96,155.88,155.95,47145.0
2019-01-28 14:50:00,155.96,156.0,155.95,155.955,38863.0
2019-01-28 14:51:00,155.98,156.2,155.98,156.19,106107.0
2019-01-28 14:52:00,156.1864,156.28,156.1402,156.24,75405.0
2019-01-28 14:53:00,156.22,156.24,156.15,156.15,25267.0
2019-01-28 14:54:00,156.18,156.18,156.1,156.1,39353.0
2019-01-28 14:55:00,156.09,156.17,156.07,156.13,41594.0
2019-01-28 14:56:00,156.1357,156.21,156.1357,156.19,35680.0
2019-01-28 14:57:00,156.175,156.21,156.13,156.21,38973.0
2019-01-28 14:58:00,156.22,156.22,156.135,156.16,35404.0
2019-01-28 14:59:00,156.1702,156.2068,156.14,156.14,41643.0
2019-01-28 15:00:00,156.15,156.1843,156.03,156.03,46925.0
2019-01-28 15:01:00,156.02,156.14,156.02,156.06,41946.0
2019-01-28 15:02:00,156.07,156.17,156.07,156.1501,41869.0
2019-01-28 15:03:00,156.14,156.14,156.06,156.06,26605.0
2019-01-28 15:04:00,156.06,156.1,156.005,156.05,35250.0
2019-01-28 15:05:00,156.06,156.08,155.96,155.96,58804.0
2019-01-28 15:06:00,155.96,155.99,155.85,155.925,114544.0
2019-01-28 15:07:00,155.935,155.935,155.75,155.79,50196.0
2019-01-28 15:08:00,155.78,155.82,155.7353,155.8165,35409.0
2019-01-28 15:09:00,155.82,155.85,155.79,155.82,37078.0
2019-01-28 15:10:00,155.825,155.9,155.815,155.89,35411.0
2019-01-28 15:11:00,155.9,155.93,155.79,155.79,45733.0
2019-01-28 15:12:00,155.75,155.76,155.6838,155.6838,36729.0
2019-01-28 15:13:00,155.68,155.88,155.67,155.83,70119.0
2019-01-28 15:14:00,155.85,155.85,155.8,155.84,27893.0
2019-01-28 15:15:00,155.84,156.01,155.84,155.97,68259.0
2019-01-28 15:16:00,155.97,156.0,155.94,155.9599,45107.0
2019-01-28 15:17:00,155.9799,155.99,155.87,155.87,97965.0
2019-01-28 15:18:00,155.87,155.9001,155.86,155.88,45539.0
2019-01-28 15:19:00,155.8776,155.9,155.79,155.8,57183.0
2019-01-28 15:20:00,155.815,155.88,155.815,155.85,40067.0
2019-01-28 15:21:00,155.87,156.09,155.87,156.06,99325.0
2019-01-28 15:22:00,156.05,156.05,155.86,155.866,72957.0
2019-01-28 15:23:00,155.89,155.93,155.88,155.92,33532.0
2019-01-28 15:24:00,155.92,155.99,155.9,155.9,40723.0
2019-01-28 15:25:00,155.89,156.1,155.89,156.03,74664.0
2019-01-28 15:26:00,156.04,156.04,155.98,156.035,64537.0
2019-01-28 15:27:00,156.03,156.06,155.99,156.02,52297.0
2019-01-28 15:28:00,156.015,156.03,156.01,156.01,34207.0
2019-01-28 15:29:00,156.01,156.01,155.9501,155.99,67188.0
2019-01-28 15:30:00,155.98,156.09,155.94,155.94,98891.0
2019-01-28 15:31:00,155.94,156.02,155.91,155.99,57350.0
2019-01-28 15:32:00,155.99,156.05,155.99,156.0,53249.0
2019-01-28 15:33:00,155.97,155.98,155.865,155.865,58823.0
2019-01-28 15:34:00,155.86,155.96,155.86,155.93,29302.0
2019-01-28 15:35:00,155.9469,156.03,155.9469,156.03,52589.0
2019-01-28 15:36:00,156.03,156.03,155.98,156.025,38001.0
2019-01-28 15:37:00,156.0325,156.06,155.96,155.96,47887.0
2019-01-28 15:38:00,155.95,155.98,155.86,155.98,67350.0
2019-01-28 15:39:00,155.97,156.0,155.94,155.97,37192.0
2019-01-28 15:40:00,155.99,156.02,155.96,155.965,47683.0
2019-01-28 15:41:00,155.96,155.99,155.92,155.97,36427.0
2019-01-28 15:42:00,155.97,155.99,155.92,155.93,26641.0
2019-01-28 15:43:00,155.93,155.995,155.91,155.92,40411.0
2019-01-28 15:44:00,155.91,155.94,155.88,155.88,63393.0
2019-01-28 15:45:00,155.88,155.89,155.77,155.795,69704.0
2019-01-28 15:46:00,155.78,155.93,155.7705,155.91,55237.0
2019-01-28 15:47:00,155.93,155.93,155.86,155.8645,32271.0
2019-01-28 15:48:00,155.87,155.9,155.86,155.88,43888.0
2019-01-28 15:49:00,155.89,155.91,155.84,155.84,39968.0
2019-01-28 15:50:00,155.86,155.92,155.8273,155.83,75233.0
2019-01-28 15:51:00,155.82,155.89,155.78,155.7826,61551.0
2019-01-28 15:52:00,155.8,155.81,155.7398,155.74,67750.0
2019-01-28 15:53:00,155.755,155.8,155.74,155.8,51323.0
2019-01-28 15:54:00,155.79,155.86,155.79,155.84,69977.0
2019-01-28 15:55:00,155.83,155.87,155.83,155.836,57522.0
2019-01-28 15:56:00,155.84,156.04,155.82,156.04,161182.0
2019-01-28 15:57:00,156.04,156.04,155.96,155.99,94674.0
2019-01-28 15:58:00,155.98,156.0552,155.96,156.01,120759.0
2019-01-28 15:59:00,156.02,156.1,155.97,156.09,95463.0
2019-01-28 16:00:00,156.08,156.33,156.06,156.3,360159.0
2019-01-29 09:31:00,156.21,156.4298,156.1,156.18,692360.0
2019-01-29 09:32:00,156.21,156.29,155.95,156.0737,161109.0
2019-01-29 09:33:00,156.04,156.52,156.03,156.47,163119.0
2019-01-29 09:34:00,156.52,156.62,156.41,156.565,120433.0
2019-01-29 09:35:00,156.535,156.98,156.5202,156.89,192912.0
2019-01-29 09:36:00,156.89,157.0168,156.75,156.81,205037.0
2019-01-29 09:37:00,156.765,156.93,156.72,156.9,90242.0
2019-01-29 09:38:00,156.93,157.0,156.9,156.9149,110270.0
2019-01-29 09:39:00,156.86,156.86,156.67,156.83,84059.0
2019-01-29 09:40:00,156.87,156.87,156.67,156.6907,78457.0
2019-01-29 09:41:00,156.61,156.72,156.58,156.72,93878.0
2019-01-29 09:42:00,156.74,156.86,156.7048,156.7048,130090.0
2019-01-29 09:43:00,156.71,157.02,156.71,157.013,134669.0
2019-01-29 09:44:00,157.03,157.12,156.9584,157.08,119316.0
