date,SMA
2019-03-05 09:38,175.6168
2019-03-05 09:39,175.6158
2019-03-05 09:40,175.6053
2019-03-05 09:41,175.5898
2019-03-05 09:42,175.5798
2019-03-05 09:43,175.5703
2019-03-05 09:44,175.5498
2019-03-05 09:45,175.5308
2019-03-05 09:46,175.5129
2019-03-05 09:47,175.4844
2019-03-05 09:48,175.4564
2019-03-05 09:49,175.4284
2019-03-05 09:50,175.3859
2019-03-05 09:51,175.3649
2019-03-05 09:52,175.3549
2019-03-05 09:53,175.3349
2019-03-05 09:54,175.3264
2019-03-05 09:55,175.3104
2019-03-05 09:56,175.2804
2019-03-05 09:57,175.2584
2019-03-05 09:58,175.2184
2019-03-05 09:59,175.1704
2019-03-05 10:00,175.1424
2019-03-05 10:01,175.1334
2019-03-05 10:02,175.1269
2019-03-05 10:03,175.1174
2019-03-05 10:04,175.1059
2019-03-05 10:05,175.0979
2019-03-05 10:06,175.1106
2019-03-05 10:07,175.1251
2019-03-05 10:08,175.1336
2019-03-05 10:09,175.1306
2019-03-05 10:10,175.1366
2019-03-05 10:11,175.1211
2019-03-05 10:12,175.1141
2019-03-05 10:13,175.1121
2019-03-05 10:14,175.1136
2019-03-05 10:15,175.1066
2019-03-05 10:16,175.0946
2019-03-05 10:17,175.0776
2019-03-05 10:18,175.068
2019-03-05 10:19,175.0645
2019-03-05 10:20,175.055
2019-03-05 10:21,175.0335
2019-03-05 10:22,175.0155
2019-03-05 10:23,175.0019
2019-03-05 10:24,174.9949
2019-03-05 10:25,174.9894
2019-03-05 10:26,174.9634
2019-03-05 10:27,174.9369
2019-03-05 10:28,174.9094
2019-03-05 10:29,174.8818
2019-03-05 10:30,174.8603
2019-03-05 10:31,174.8578
2019-03-05 10:32,174.8628
2019-03-05 10:33,174.8723
2019-03-05 10:34,174.8808
2019-03-05 10:35,174.8928
2019-03-05 10:36,174.9033
2019-03-05 10:37,174.9243
2019-03-05 10:38,174.9366
2019-03-05 10:39,174.9451
2019-03-05 10:40,174.9571
2019-03-05 10:41,174.9698
2019-03-05 10:42,174.9708
2019-03-05 10:43,174.9724
2019-03-05 10:44,174.9709
2019-03-05 10:45,174.9649
2019-03-05 10:46,174.9658
2019-03-05 10:47,174.9673
2019-03-05 10:48,174.9678
2019-03-05 10:49,174.9771
2019-03-05 10:50,174.9841
2019-03-05 10:51,174.9811
2019-03-05 10:52,174.9781
2019-03-05 10:53,174.9711
2019-03-05 10:54,174.9626
2019-03-05 10:55,174.9596
2019-03-05 10:56,174.9611
2019-03-05 10:57,174.9542
2019-03-05 10:58,174.9599
2019-03-05 10:59,174.9674
2019-03-05 11:00,174.9789
2019-03-05 11:01,174.9841
2019-03-05 11:02,174.9921
2019-03-05 11:03,174.9964
2019-03-05 11:04,175.0124
2019-03-05 11:05,175.0289
2019-03-05 11:06,175.0405
2019-03-05 11:07,175.061
2019-03-05 11:08,175.0895
2019-03-05 11:09,175.1203
2019-03-05 11:10,175.1518
2019-03-05 11:11,175.1851
2019-03-05 11:12,175.216
2019-03-05 11:13,175.2365
2019-03-05 11:14,175.262
