date,1. open,2. high,3. low,4. close,5. volume
2019-01-30 10:10:00,24815.3809,24817.4609,24815.3809,24817.4609,818717.0
2019-01-30 10:11:00,24824.3105,24824.3105,24816.5801,24816.5801,1213750.0
2019-01-30 10:12:00,24824.0195,24839.4004,24824.0195,24839.4004,1103318.0
2019-01-30 10:13:00,24837.9102,24840.9902,24837.9102,24840.9902,1198424.0
2019-01-30 10:14:00,24847.2695,24847.2695,24838.3809,24838.3809,868969.0
2019-01-30 10:15:00,24835.5195,24840.8203,24835.5195,24840.8203,933647.0
2019-01-30 10:16:00,24839.1992,24842.3691,24839.1992,24842.3691,835189.0
2019-01-30 10:17:00,24839.1309,24839.1309,24836.0391,24836.0391,755356.0
2019-01-30 10:18:00,24828.8398,24828.8398,24828.0508,24828.0508,711388.0
2019-01-30 10:19:00,24818.0391,24818.0391,24812.5293,24812.5293,921985.0
2019-01-30 10:20:00,24813.8906,24819.8691,24813.8906,24819.8691,776256.0
2019-01-30 10:21:00,24831.1191,24837.4395,24831.1191,24837.4395,1216809.0
2019-01-30 10:22:00,24833.5,24834.3105,24833.5,24834.3105,700763.0
2019-01-30 10:23:00,24841.9707,24841.9707,24840.6699,24840.6699,687513.0
2019-01-30 10:24:00,24836.8301,24840.4609,24836.8301,24840.4609,675905.0
2019-01-30 10:25:00,24838.9609,24838.9609,24838.8906,24838.8906,569741.0
2019-01-30 10:26:00,24834.5293,24845.8203,24834.5293,24845.8203,915562.0
2019-01-30 10:27:00,24850.6895,24852.2793,24850.6895,24852.2793,585938.0
2019-01-30 10:28:00,24846.0605,24846.0605,24835.6992,24835.6992,1138768.0
2019-01-30 10:29:00,24839.3105,24839.3105,24833.0605,24833.0605,700600.0
2019-01-30 10:30:00,24844.0801,24847.8809,24844.0801,24847.8809,615776.0
2019-01-30 10:31:00,24855.9395,24856.0195,24855.75,24856.0195,1017818.0
2019-01-30 10:32:00,24856.5098,24861.4004,24856.5098,24861.4004,737585.0
2019-01-30 10:33:00,24858.4102,24863.8691,24858.4102,24863.8691,745772.0
2019-01-30 10:34:00,24861.6797,24864.5801,24861.6797,24864.5801,831109.0
2019-01-30 10:35:00,24861.5605,24861.5605,24851.7305,24851.7305,1232343.0
2019-01-30 10:36:00,24854.2207,24854.2207,24853.1309,24853.1309,678150.0
2019-01-30 10:37:00,24855.2402,24857.4297,24855.2402,24857.4297,668838.0
2019-01-30 10:38:00,24863.5508,24863.5508,24847.1191,24847.1191,725523.0
2019-01-30 10:39:00,24835.8906,24853.7109,24835.8906,24853.7109,963978.0
2019-01-30 10:40:00,24858.1699,24858.7598,24858.1699,24858.7598,451281.0
2019-01-30 10:41:00,24862.5898,24862.5898,24857.6309,24857.6309,952018.0
2019-01-30 10:42:00,24857.0605,24859.7305,24857.0605,24859.7305,444920.0
2019-01-30 10:43:00,24855.1895,24855.1895,24846.1191,24852.4707,883026.0
2019-01-30 10:44:00,24858.8398,24858.8398,24857.8594,24857.8594,658229.0
2019-01-30 10:45:00,24871.6094,24871.6094,24871.6094,24871.6094,904618.0
2019-01-30 10:46:00,24884.3301,24884.3301,24879.8496,24879.8496,990980.0
2019-01-30 10:47:00,24869.8691,24870.9902,24869.8691,24870.9902,688332.0
2019-01-30 10:48:00,24862.4199,24869.4395,24862.4199,24866.4805,990617.0
2019-01-30 10:49:00,24864.5508,24864.5508,24863.5391,24863.5391,445038.0
2019-01-30 10:50:00,24863.5391,24864.7695,24863.5391,24863.7891,807633.0
2019-01-30 10:51:00,24864.4492,24864.4492,24857.6602,24857.6602,577444.0
2019-01-30 10:52:00,24859.9199,24862.6309,24859.9199,24862.6309,481536.0
2019-01-30 10:53:00,24862.9707,24863.0898,24855.4707,24855.4707,782459.0
2019-01-30 10:54:00,24845.6094,24845.6094,24843.5605,24843.5605,665132.0
2019-01-30 10:55:00,24842.6895,24847.8398,24842.6895,24847.8398,643935.0
2019-01-30 10:56:00,24857.1406,24860.0293,24857.1406,24860.0293,904255.0
2019-01-30 10:57:00,24853.8008,24855.2695,24848.3809,24848.3809,1043364.0
2019-01-30 10:58:00,24845.5898,24845.5898,24840.6406,24840.6406,704657.0
2019-01-30 10:59:00,24849.6602,24849.6602,24845.2109,24845.2109,561018.0
2019-01-30 11:00:00,24846.4707,24856.4902,24846.4707,24856.4902,625994.0
2019-01-30 11:01:00,24858.6992,24862.2207,24858.6992,24860.4707,650980.0
2019-01-30 11:02:00,24889.1602,24894.6699,24889.1602,24894.6699,1524943.0
2019-01-30 11:03:00,24906.0703,24906.0703,24902.5703,24902.5703,871890.0
2019-01-30 11:04:00,24907.3496,24907.3496,24899.2598,24905.1602,955671.0
2019-01-30 11:05:00,24907.1094,24908.0,24907.1094,24908.0,597640.0
2019-01-30 11:06:00,24907.3691,24909.3496,24907.3691,24909.3496,669281.0
2019-01-30 11:07:00,24903.6406,24903.6406,24902.6895,24902.6895,591014.0
2019-01-30 11:08:00,24899.4609,24899.4609,24895.7793,24898.5,777065.0
2019-01-30 11:09:00,24892.3906,24897.5898,24892.3906,24897.5898,518956.0
2019-01-30 11:10:00,24895.3594,24904.5801,24895.3594,24904.5801,830048.0
2019-01-30 11:11:00,24912.75,24912.75,24907.5898,24907.5898,732576.0
2019-01-30 11:12:00,24908.5293,24908.5293,24903.6094,24903.6094,722434.0
2019-01-30 11:13:00,24911.7695,24911.7695,24910.9395,24910.9395,716907.0
2019-01-30 11:14:00,24907.4004,24907.4004,24906.5098,24906.5098,432841.0
2019-01-30 11:15:00,24911.1309,24920.2109,24911.1309,24920.2109,699429.0
2019-01-30 11:16:00,24922.6504,24922.6504,24914.9902,24914.9902,642682.0
2019-01-30 11:17:00,24914.3594,24914.3594,24910.7793,24910.7793,692621.0
2019-01-30 11:18:00,24912.6602,24915.7598,24912.6602,24915.7598,862657.0
2019-01-30 11:19:00,24917.0293,24917.2305,24917.0293,24917.2305,544379.0
2019-01-30 11:20:00,24924.6895,24924.6895,24915.7695,24915.7695,1017536.0
2019-01-30 11:21:00,24915.8105,24918.3008,24915.8105,24916.5098,758444.0
2019-01-30 11:22:00,24921.2207,24921.2207,24917.7207,24917.7207,624266.0
2019-01-30 11:23:00,24914.5703,24915.3008,24914.5703,24915.3008,609516.0
2019-01-30 11:24:00,24917.2109,24917.2109,24910.1797,24910.1797,522958.0
2019-01-30 11:25:00,24920.1191,24926.1094,24920.1191,24924.3301,940540.0
2019-01-30 11:26:00,24914.6309,24914.6309,24911.5996,24911.5996,900917.0
2019-01-30 11:27:00,24904.7109,24904.7109,24900.8105,24900.8105,644397.0
2019-01-30 11:28:00,24907.8594,24907.8594,24900.1797,24900.1797,632588.0
2019-01-30 11:29:00,24900.9297,24900.9297,24894.7891,24896.0801,1066135.0
2019-01-30 11:30:00,24900.25,24905.2207,24900.25,24905.2207,569635.0
2019-01-30 11:31:00,24906.4707,24906.4707,24895.8398,24895.8398,667646.0
2019-01-30 11:32:00,24903.3301,24904.9395,24902.2695,24902.2695,1069378.0
2019-01-30 11:33:00,24903.3496,24903.3496,24894.0293,24894.0293,604113.0
2019-01-30 11:34:00,24894.8398,24896.6406,24891.6797,24891.6797,719243.0
2019-01-30 11:35:00,24896.4707,24899.0801,24896.4707,24899.0801,524306.0
2019-01-30 11:36:00,24904.5293,24904.5293,24896.6797,24896.6797,1128305.0
2019-01-30 11:37:00,24894.1895,24894.1895,24884.4492,24884.4492,824132.0
2019-01-30 11:38:00,24883.5605,24890.7305,24883.5605,24890.7305,789114.0
2019-01-30 11:39:00,24888.3809,24888.3809,24887.2402,24887.2402,704488.0
2019-01-30 11:40:00,24881.3203,24884.6406,24881.3203,24884.6406,593151.0
2019-01-30 11:41:00,24891.6992,24898.9199,24891.6992,24896.1699,794074.0
2019-01-30 11:42:00,24898.8496,24898.8496,24895.3691,24895.3691,437337.0
2019-01-30 11:43:00,24897.5098,24900.0293,24892.1309,24900.0293,871663.0
2019-01-30 11:44:00,24904.9805,24904.9805,24902.4707,24902.4707,535005.0
2019-01-30 11:45:00,24901.5996,24905.4902,24901.5996,24905.4902,642741.0
2019-01-30 11:46:00,24911.1406,24914.3398,24911.1406,24914.3398,874970.0
2019-01-30 11:47:00,24913.1797,24913.9395,24913.1797,24913.9395,572178.0
2019-01-30 11:48:00,24913.4805,24915.8105,24911.1797,24911.1797,666320.0
2019-01-30 11:49:00,24915.1094,24915.1094,24911.5801,24911.6699,755747.0
2019-01-30 11:50:00,24909.8301,24910.5996,24907.25,24910.5996,699145.0
2019-01-30 11:51:00,24909.9395,24909.9395,24903.0508,24903.0508,793232.0
2019-01-30 11:52:00,24903.8594,24906.8203,24903.8594,24904.0508,625314.0
2019-01-30 11:53:00,24909.5898,24910.4902,24908.4199,24910.4902,631803.0
2019-01-30 11:54:00,24913.2793,24919.3594,24913.2793,24919.3594,439245.0
2019-01-30 11:55:00,24920.1699,24920.1699,24913.75,24913.75,568446.0
2019-01-30 11:56:00,24918.0293,24918.0293,24916.2402,24916.2402,534490.0
2019-01-30 11:57:00,24914.8691,24914.8691,24913.3203,24914.3809,470474.0
2019-01-30 11:58:00,24917.2402,24918.0703,24916.5898,24916.5898,622162.0
2019-01-30 11:59:00,24919.5605,24926.1992,24919.5605,24926.1992,525215.0
2019-01-30 12:00:00,24922.9609,24925.0605,24922.1191,24925.0605,634803.0
2019-01-30 12:01:00,24928.6895,24930.8809,24928.6895,24930.8809,600533.0
2019-01-30 12:02:00,24930.9395,24934.1191,24930.9395,24934.1191,613634.0
2019-01-30 12:03:00,24936.5098,24949.4395,24936.5098,24949.4395,942146.0
2019-01-30 12:04:00,24950.5605,24954.0098,24950.5605,24951.6406,666979.0
2019-01-30 12:05:00,24951.3008,24954.8203,24951.3008,24953.6309,375046.0
2019-01-30 12:06:00,24957.5195,24957.5195,24952.2793,24952.2793,768142.0
2019-01-30 12:07:00,24948.9492,24949.25,24947.4395,24947.4395,520899.0
2019-01-30 12:08:00,24949.6895,24949.6895,24945.25,24947.3594,478750.0
2019-01-30 12:09:00,24946.25,24947.4609,24942.75,24942.75,371177.0
2019-01-30 12:10:00,24946.7207,24948.4492,24943.9492,24944.2402,688480.0
2019-01-30 12:11:00,24947.7402,24947.9395,24946.5508,24947.0391,510999.0
2019-01-30 12:12:00,24951.2109,24951.2109,24949.8105,24949.8105,473176.0
2019-01-30 12:13:00,24947.6797,24950.6797,24947.6797,24947.9297,537848.0
2019-01-30 12:14:00,24950.6504,24953.5508,24950.4492,24953.5508,409473.0
2019-01-30 12:15:00,24952.6406,24953.5801,24951.0293,24953.5801,411091.0
2019-01-30 12:16:00,24953.5801,24955.2207,24951.6797,24954.7891,586541.0
2019-01-30 12:17:00,24957.7109,24958.0,24956.4609,24956.4609,295097.0
2019-01-30 12:18:00,24961.3691,24965.0098,24961.1504,24965.0098,524639.0
2019-01-30 12:19:00,24966.9707,24968.4805,24960.4297,24960.4297,832882.0
2019-01-30 12:20:00,24957.2402,24962.6309,24956.5,24962.6309,801194.0
2019-01-30 12:21:00,24959.0293,24960.9902,24959.0293,24959.9492,650466.0
2019-01-30 12:22:00,24963.5391,24963.5996,24961.0703,24961.0703,657597.0
2019-01-30 12:23:00,24961.1602,24963.6992,24953.1191,24953.1191,960879.0
2019-01-30 12:24:00,24949.3496,24949.3496,24943.8398,24943.8398,486056.0
2019-01-30 12:25:00,24941.9199,24946.4707,24938.7305,24938.7305,716753.0
2019-01-30 12:26:00,24943.0703,24943.5391,24943.0098,24943.0098,548119.0
2019-01-30 12:27:00,24943.0391,24943.0391,24938.7305,24941.6309,561279.0
2019-01-30 12:28:00,24943.5293,24943.5293,24940.4395,24941.0605,535209.0
2019-01-30 12:29:00,24941.7793,24942.1602,24940.0293,24941.5898,592293.0
2019-01-30 12:30:00,24942.0391,24942.0391,24939.0098,24939.0098,406740.0
2019-01-30 12:31:00,24938.8398,24943.75,24938.8398,24942.4004,595008.0
2019-01-30 12:32:00,24939.0605,24941.1992,24939.0605,24941.1895,306527.0
2019-01-30 12:33:00,24939.2793,24939.2793,24928.0996,24928.7305,667448.0
2019-01-30 12:34:00,24924.8906,24927.7402,24920.0391,24921.4805,777090.0
2019-01-30 12:35:00,24924.9102,24924.9102,24921.5195,24921.5195,494780.0
2019-01-30 12:36:00,24923.7598,24923.7598,24919.9902,24919.9902,793963.0
2019-01-30 12:37:00,24915.8398,24915.8398,24910.6094,24910.6094,417553.0
2019-01-30 12:38:00,24911.2402,24915.5703,24911.2402,24913.4297,386143.0
2019-01-30 12:39:00,24916.0605,24919.4004,24916.0605,24919.1406,350110.0
2019-01-30 12:40:00,24919.1699,24919.4199,24916.9102,24919.4199,831469.0
2019-01-30 12:41:00,24922.5996,24924.7207,24919.7109,24919.7207,605718.0
2019-01-30 12:42:00,24922.8809,24922.8809,24914.4004,24914.4004,513608.0
2019-01-30 12:43:00,24906.9102,24906.9902,24903.5996,24906.3203,489687.0
2019-01-30 12:44:00,24905.5703,24906.2305,24903.75,24903.75,375077.0
2019-01-30 12:45:00,24900.2891,24900.2891,24896.0391,24898.9492,605355.0
2019-01-30 12:46:00,24907.6602,24908.4805,24907.1992,24907.1992,557793.0
2019-01-30 12:47:00,24903.9805,24903.9805,24898.4004,24898.4004,540899.0
2019-01-30 12:48:00,24903.0801,24908.75,24903.0801,24904.3008,685996.0
2019-01-30 12:49:00,24905.9492,24907.6504,24905.9492,24907.6504,526975.0
2019-01-30 12:50:00,24908.3809,24913.2598,24908.3809,24913.2598,635507.0
2019-01-30 12:51:00,24914.8809,24916.5801,24914.3809,24914.3809,515805.0
2019-01-30 12:52:00,24915.75,24916.9395,24915.3906,24915.3906,580676.0
2019-01-30 12:53:00,24916.4805,24917.8203,24916.4805,24917.8203,447910.0
2019-01-30 12:54:00,24917.1797,24918.1797,24917.1797,24917.4102,403488.0
2019-01-30 12:55:00,24916.0,24916.0,24909.9609,24910.9199,391698.0
2019-01-30 12:56:00,24910.1895,24910.1895,24898.5195,24900.4102,447705.0
2019-01-30 12:57:00,24906.5996,24907.1309,24906.5996,24907.1309,287582.0
2019-01-30 12:58:00,24909.1309,24909.1309,24907.8496,24908.5703,505280.0
2019-01-30 12:59:00,24905.2598,24905.8691,24902.6191,24905.8691,443254.0
2019-01-30 13:00:00,24905.0293,24906.7793,24902.4609,24906.7793,489510.0
2019-01-30 13:01:00,24901.8301,24902.8906,24900.9102,24900.9102,419634.0
2019-01-30 13:02:00,24904.6602,24907.3809,24904.4902,24904.4902,466446.0
2019-01-30 13:03:00,24905.6992,24905.6992,24903.3105,24903.8301,389531.0
2019-01-30 13:04:00,24903.5,24905.4902,24902.3906,24902.3906,381110.0
2019-01-30 13:05:00,24902.3301,24902.9707,24902.2207,24902.2207,443031.0
2019-01-30 13:06:00,24904.2695,24909.6797,24904.2695,24906.5,632118.0
2019-01-30 13:07:00,24907.9297,24910.7695,24907.9297,24910.7695,401926.0
2019-01-30 13:08:00,24910.6602,24911.0,24905.0703,24905.0703,503484.0
2019-01-30 13:09:00,24904.0098,24909.9805,24904.0098,24909.0996,626595.0
2019-01-30 13:10:00,24911.1797,24913.3691,24911.0996,24911.0996,396003.0
2019-01-30 13:11:00,24909.0391,24909.0391,24906.6602,24907.5098,408027.0
2019-01-30 13:12:00,24909.0801,24909.3301,24907.0703,24909.3301,323932.0
2019-01-30 13:13:00,24905.9492,24910.1895,24905.9492,24910.1895,373063.0
2019-01-30 13:14:00,24905.0898,24905.0898,24898.2109,24898.2109,431151.0
2019-01-30 13:15:00,24899.3594,24899.8496,24895.7305,24895.7305,529392.0
2019-01-30 13:16:00,24891.1406,24892.6602,24888.4102,24892.6602,425353.0
2019-01-30 13:17:00,24893.0605,24894.6191,24893.0605,24893.9492,307264.0
2019-01-30 13:18:00,24893.0508,24893.1699,24890.2109,24890.2109,381129.0
2019-01-30 13:19:00,24888.9492,24888.9492,24882.8691,24882.8691,501982.0
2019-01-30 13:20:00,24883.0703,24883.0703,24880.8203,24881.1797,432863.0
2019-01-30 13:21:00,24878.5195,24878.5195,24870.1602,24870.1602,739635.0
2019-01-30 13:22:00,24873.6895,24874.6797,24871.9902,24874.6797,401543.0
2019-01-30 13:23:00,24874.0195,24874.0195,24870.8906,24870.8906,369892.0
2019-01-30 13:24:00,24868.4297,24869.3203,24868.4297,24869.1602,433146.0
2019-01-30 13:25:00,24869.5605,24872.2109,24868.3008,24868.3008,502783.0
2019-01-30 13:26:00,24869.2402,24872.6895,24869.2402,24872.6895,319705.0
2019-01-30 13:27:00,24874.4395,24875.0098,24872.0801,24875.0098,324835.0
2019-01-30 13:28:00,24873.5391,24874.5391,24872.5,24874.5391,345126.0
2019-01-30 13:29:00,24870.8594,24871.9805,24869.1309,24869.1309,440330.0
2019-01-30 13:30:00,24870.2402,24871.0898,24866.4004,24866.4004,413027.0
2019-01-30 13:31:00,24865.4492,24873.5898,24865.4492,24873.5898,446394.0
2019-01-30 13:32:00,24875.3906,24875.3906,24869.3398,24869.3398,412848.0
2019-01-30 13:33:00,24869.9707,24870.7402,24869.8809,24870.4004,351043.0
2019-01-30 13:34:00,24873.8691,24873.8691,24867.8691,24867.8691,509325.0
2019-01-30 13:35:00,24868.1094,24868.8496,24868.1094,24868.3906,330114.0
2019-01-30 13:36:00,24866.4902,24866.8203,24865.9492,24866.0391,362103.0
2019-01-30 13:37:00,24866.25,24871.5293,24866.25,24871.5293,324989.0
2019-01-30 13:38:00,24874.5703,24875.9297,24873.2207,24875.9297,463080.0
2019-01-30 13:39:00,24877.5898,24877.5898,24876.8008,24877.0195,323422.0
2019-01-30 13:40:00,24877.9902,24877.9902,24874.0605,24874.0605,440074.0
2019-01-30 13:41:00,24876.7695,24879.0391,24876.7695,24877.6992,641297.0
2019-01-30 13:42:00,24875.6504,24876.5801,24874.8398,24874.8398,465091.0
2019-01-30 13:43:00,24874.0098,24874.0098,24870.8496,24870.8809,587627.0
2019-01-30 13:44:00,24870.9199,24870.9199,24869.5098,24870.7207,370362.0
2019-01-30 13:45:00,24869.5801,24869.5801,24861.8203,24863.8691,611195.0
2019-01-30 13:46:00,24850.2598,24851.9004,24846.1895,24846.1895,842853.0
2019-01-30 13:47:00,24844.3691,24847.5898,24839.8691,24839.8691,616797.0
2019-01-30 13:48:00,24839.5195,24839.5195,24828.1191,24828.1191,401811.0
2019-01-30 13:49:00,24823.5,24824.2598,24815.2305,24815.8203,784501.0
2019-01-30 13:50:00,24808.3809,24813.7695,24806.1895,24813.7695,798846.0
2019-01-30 13:51:00,24813.9707,24817.4609,24808.7207,24817.4609,516869.0
2019-01-30 13:52:00,24820.5605,24824.2793,24820.4707,24820.4707,566041.0
2019-01-30 13:53:00,24823.8301,24824.9395,24820.75,24824.9395,454144.0
2019-01-30 13:54:00,24830.4004,24836.5898,24830.4004,24836.5898,560370.0
2019-01-30 13:55:00,24838.4902,24842.7305,24838.4902,24841.5898,686759.0
2019-01-30 13:56:00,24837.0098,24837.0098,24828.7891,24830.7598,486307.0
2019-01-30 13:57:00,24828.8008,24834.1504,24828.8008,24834.1504,671885.0
2019-01-30 13:58:00,24837.5898,24839.5293,24836.3398,24836.5293,609602.0
2019-01-30 13:59:00,24834.3594,24841.9395,24834.3594,24834.9297,526363.0
2019-01-30 14:00:00,24833.1309,24837.1504,24833.1309,24836.0195,325812.0
2019-01-30 14:01:00,24841.8008,24953.6094,24841.8008,24921.8496,3670039.0
2019-01-30 14:02:00,24930.6992,24930.6992,24916.5605,24918.4199,2045571.0
2019-01-30 14:03:00,24916.3398,24916.3398,24897.3398,24909.5098,1305293.0
2019-01-30 14:04:00,24923.2305,24948.1504,24923.2305,24948.1504,1327712.0
2019-01-30 14:05:00,24956.8594,24974.0508,24956.8594,24974.0508,1726660.0
2019-01-30 14:06:00,24982.5391,24982.5391,24970.6504,24970.6504,1476473.0
2019-01-30 14:07:00,24966.9805,24966.9805,24965.0508,24965.0508,855322.0
2019-01-30 14:08:00,24968.7305,24969.8398,24957.6191,24957.6191,1532379.0
2019-01-30 14:09:00,24950.1094,24964.3594,24950.1094,24964.3594,961409.0
2019-01-30 14:10:00,24976.2598,24976.2598,24957.1797,24957.1797,784703.0
2019-01-30 14:11:00,24951.7598,24959.5703,24951.7598,24959.5703,926053.0
2019-01-30 14:12:00,24971.4492,24985.8008,24971.4492,24985.8008,1095533.0
2019-01-30 14:13:00,24988.9492,24992.7305,24988.9492,24990.6504,988080.0
2019-01-30 14:14:00,24995.1797,24996.0293,24995.1797,24995.4395,904053.0
2019-01-30 14:15:00,24996.0508,25010.1191,24996.0508,25010.1191,1292530.0
2019-01-30 14:16:00,24993.6191,24993.6191,24979.9102,24979.9102,2197443.0
2019-01-30 14:17:00,24989.5703,24998.2891,24989.5703,24998.2891,1342528.0
2019-01-30 14:18:00,25005.9609,25005.9609,24995.1309,24995.1309,1029218.0
2019-01-30 14:19:00,24996.1094,24996.1094,24990.4609,24990.4609,946565.0
2019-01-30 14:20:00,24990.9492,25007.2891,24990.9492,25007.2891,1075654.0
2019-01-30 14:21:00,25006.6992,25006.6992,24998.6992,24998.6992,1095011.0
2019-01-30 14:22:00,25022.0508,25033.5898,25022.0508,25033.5898,1284302.0
2019-01-30 14:23:00,25041.8105,25050.5,25041.8105,25045.1797,1711824.0
2019-01-30 14:24:00,25044.3809,25048.9492,25044.3809,25048.9395,935228.0
2019-01-30 14:25:00,25053.1191,25053.1191,25036.4492,25036.4492,1064056.0
2019-01-30 14:26:00,25039.2305,25040.4004,25039.2305,25040.3301,703460.0
2019-01-30 14:27:00,25036.5293,25036.5293,25023.4395,25023.4395,919315.0
2019-01-30 14:28:00,25022.0098,25022.0098,25006.4492,25006.4492,697984.0
2019-01-30 14:29:00,25008.7891,25010.25,25006.8398,25006.8398,735711.0
2019-01-30 14:30:00,25004.1895,25004.4102,25003.4902,25004.4102,560925.0
2019-01-30 14:31:00,25004.75,25010.3809,25004.75,25006.3398,1013097.0
2019-01-30 14:32:00,25004.5703,25004.5703,24990.0508,24990.0508,624056.0
2019-01-30 14:33:00,24990.75,24993.5703,24987.7891,24987.7891,744135.0
2019-01-30 14:34:00,24982.6309,24991.6602,24982.6309,24991.6602,642277.0
2019-01-30 14:35:00,25002.9609,25007.3594,25002.9609,25006.75,815130.0
2019-01-30 14:36:00,25011.0098,25014.5605,25004.9004,25004.9004,893953.0
2019-01-30 14:37:00,24982.8008,24989.9902,24982.8008,24989.9902,1038047.0
2019-01-30 14:38:00,24978.5801,25007.9902,24978.5801,25007.9902,966016.0
2019-01-30 14:39:00,25009.3496,25009.5996,25009.2402,25009.2402,675556.0
2019-01-30 14:40:00,25013.1895,25013.1895,24990.4102,25000.25,1048836.0
2019-01-30 14:41:00,24994.7793,24994.7793,24992.3594,24992.3809,474116.0
2019-01-30 14:42:00,24994.6094,24997.2109,24992.5898,24995.6895,684885.0
2019-01-30 14:43:00,25000.6406,25001.2305,24997.1602,24997.1602,624264.0
2019-01-30 14:44:00,24991.2793,25000.25,24984.7695,25000.25,1106564.0
2019-01-30 14:45:00,24996.4707,25004.1699,24996.4707,25003.6406,613042.0
2019-01-30 14:46:00,25004.4102,25004.5195,25002.9805,25004.5195,460781.0
2019-01-30 14:47:00,25011.2109,25026.6992,25011.2109,25026.6992,1390838.0
2019-01-30 14:48:00,25038.3105,25038.3105,25031.8906,25032.1094,1175316.0
2019-01-30 14:49:00,25031.6699,25038.1406,25029.5703,25038.1406,658059.0
2019-01-30 14:50:00,25041.5195,25041.5195,25036.2793,25036.9805,872084.0
2019-01-30 14:51:00,25033.5996,25035.9805,25030.1602,25030.1602,797148.0
2019-01-30 14:52:00,25018.5508,25024.8203,25018.5508,25024.8203,778639.0
2019-01-30 14:53:00,25035.0195,25070.1094,25035.0195,25070.1094,1450036.0
2019-01-30 14:54:00,25075.2695,25083.3809,25075.2695,25077.9707,1110266.0
2019-01-30 14:55:00,25086.8105,25091.7598,25085.5293,25089.5,1494008.0
2019-01-30 14:56:00,25091.8594,25091.8594,25089.1406,25089.1406,911743.0
2019-01-30 14:57:00,25083.6504,25100.8398,25083.6504,25100.8398,1395987.0
2019-01-30 14:58:00,25090.6699,25100.6504,25090.6699,25100.6504,1021354.0
2019-01-30 14:59:00,25102.6504,25105.5996,25102.6504,25104.7305,732337.0
2019-01-30 15:00:00,25107.1309,25107.5195,25103.9297,25107.5195,741323.0
2019-01-30 15:01:00,25102.1895,25102.2891,25096.6406,25102.2891,1008731.0
