date,SMA
2019-01-18 14:33,150.5717
2019-01-18 14:34,150.5486
2019-01-18 14:35,150.5186
2019-01-18 14:36,150.4914
2019-01-18 14:37,150.4648
2019-01-18 14:38,150.4371
2019-01-18 14:39,150.4104
2019-01-18 14:40,150.3875
2019-01-18 14:41,150.3669
2019-01-18 14:42,150.3443
2019-01-18 14:43,150.3201
2019-01-18 14:44,150.2974
2019-01-18 14:45,150.2749
2019-01-18 14:46,150.2532
2019-01-18 14:47,150.2371
2019-01-18 14:48,150.2211
2019-01-18 14:49,150.2041
2019-01-18 14:50,150.1882
2019-01-18 14:51,150.1751
2019-01-18 14:52,150.1629
2019-01-18 14:53,150.1519
2019-01-18 14:54,150.1422
2019-01-18 14:55,150.1311
2019-01-18 14:56,150.1172
2019-01-18 14:57,150.1015
2019-01-18 14:58,150.0859
2019-01-18 14:59,150.0702
2019-01-18 15:00,150.0535
2019-01-18 15:01,150.0379
2019-01-18 15:02,150.0227
2019-01-18 15:03,150.0076
2019-01-18 15:04,149.9918
2019-01-18 15:05,149.9756
2019-01-18 15:06,149.9579
2019-01-18 15:07,149.9416
2019-01-18 15:08,149.9238
2019-01-18 15:09,149.9052
2019-01-18 15:10,149.8864
2019-01-18 15:11,149.8695
2019-01-18 15:12,149.8555
2019-01-18 15:13,149.8408
2019-01-18 15:14,149.8267
2019-01-18 15:15,149.814
2019-01-18 15:16,149.8009
2019-01-18 15:17,149.788
2019-01-18 15:18,149.7765
2019-01-18 15:19,149.7653
2019-01-18 15:20,149.7544
2019-01-18 15:21,149.7419
2019-01-18 15:22,149.7274
2019-01-18 15:23,149.7145
2019-01-18 15:24,149.7009
2019-01-18 15:25,149.6868
2019-01-18 15:26,149.6736
2019-01-18 15:27,149.661
2019-01-18 15:28,149.6471
2019-01-18 15:29,149.6336
2019-01-18 15:30,149.6191
2019-01-18 15:31,149.6058
2019-01-18 15:32,149.5926
2019-01-18 15:33,149.5797
2019-01-18 15:34,149.5656
2019-01-18 15:35,149.55
2019-01-18 15:36,149.5336
2019-01-18 15:37,149.5196
2019-01-18 15:38,149.504
2019-01-18 15:39,149.4891
2019-01-18 15:40,149.476
2019-01-18 15:41,149.464
2019-01-18 15:42,149.4503
2019-01-18 15:43,149.4367
2019-01-18 15:44,149.4243
2019-01-18 15:45,149.4138
2019-01-18 15:46,149.4065
2019-01-18 15:47,149.4051
2019-01-18 15:48,149.4068
2019-01-18 15:49,149.4108
2019-01-18 15:50,149.4159
2019-01-18 15:51,149.426
2019-01-18 15:52,149.4357
2019-01-18 15:53,149.4464
2019-01-18 15:54,149.4537
2019-01-18 15:55,149.4674
2019-01-18 15:56,149.4809
2019-01-18 15:57,149.4931
2019-01-18 15:58,149.5068
2019-01-18 15:59,149.5199
2019-01-18 16:00,149.5294
2019-01-22 09:31,149.5304
2019-01-22 09:32,149.5374
2019-01-22 09:33,149.5463
2019-01-22 09:34,149.5525
2019-01-22 09:35,149.5538
2019-01-22 09:36,149.5654
2019-01-22 09:37,149.5831
2019-01-22 09:38,149.596
2019-01-22 09:39,149.6114
2019-01-22 09:40,149.6301
2019-01-22 09:41,149.6436
2019-01-22 09:42,149.6508
2019-01-22 09:43,149.6577
2019-01-22 09:44,149.6668
2019-01-22 09:45,149.6764
2019-01-22 09:46,149.686
2019-01-22 09:47,149.6956
2019-01-22 09:48,149.7059
2019-01-22 09:49,149.7158
2019-01-22 09:50,149.7239
2019-01-22 09:51,149.7274
2019-01-22 09:52,149.7351
2019-01-22 09:53,149.743
2019-01-22 09:54,149.7504
2019-01-22 09:55,149.7605
2019-01-22 09:56,149.7705
2019-01-22 09:57,149.7825
2019-01-22 09:58,149.7981
2019-01-22 09:59,149.8195
2019-01-22 10:00,149.8405
2019-01-22 10:01,149.8576
2019-01-22 10:02,149.8739
2019-01-22 10:03,149.8918
2019-01-22 10:04,149.9114
2019-01-22 10:05,149.9355
2019-01-22 10:06,149.9577
2019-01-22 10:07,149.9773
2019-01-22 10:08,149.9947
2019-01-22 10:09,150.0103
2019-01-22 10:10,150.0276
2019-01-22 10:11,150.0486
2019-01-22 10:12,150.0748
2019-01-22 10:13,150.0967
2019-01-22 10:14,150.1172
2019-01-22 10:15,150.1336
2019-01-22 10:16,150.1424
2019-01-22 10:17,150.1528
2019-01-22 10:18,150.1627
2019-01-22 10:19,150.1726
2019-01-22 10:20,150.1845
2019-01-22 10:21,150.198
2019-01-22 10:22,150.2103
2019-01-22 10:23,150.225
2019-01-22 10:24,150.2409
2019-01-22 10:25,150.2548
2019-01-22 10:26,150.273
2019-01-22 10:27,150.2872
2019-01-22 10:28,150.298
2019-01-22 10:29,150.3082
2019-01-22 10:30,150.318
2019-01-22 10:31,150.3285
2019-01-22 10:32,150.3381
2019-01-22 10:33,150.3466
2019-01-22 10:34,150.3518
2019-01-22 10:35,150.3574
2019-01-22 10:36,150.3625
2019-01-22 10:37,150.366
2019-01-22 10:38,150.3704
2019-01-22 10:39,150.3756
2019-01-22 10:40,150.3818
2019-01-22 10:41,150.3869
2019-01-22 10:42,150.3924
2019-01-22 10:43,150.3973
2019-01-22 10:44,150.4032
2019-01-22 10:45,150.4084
2019-01-22 10:46,150.4145
2019-01-22 10:47,150.4201
2019-01-22 10:48,150.4229
2019-01-22 10:49,150.4258
2019-01-22 10:50,150.4304
2019-01-22 10:51,150.4426
2019-01-22 10:52,150.4502
2019-01-22 10:53,150.4572
2019-01-22 10:54,150.4628
2019-01-22 10:55,150.4727
2019-01-22 10:56,150.4719
2019-01-22 10:57,150.4606
2019-01-22 10:58,150.4504
2019-01-22 10:59,150.4384
2019-01-22 11:00,150.4246
2019-01-22 11:01,150.413
2019-01-22 11:02,150.4053
2019-01-22 11:03,150.3949
2019-01-22 11:04,150.3817
2019-01-22 11:05,150.3689
2019-01-22 11:06,150.3584
2019-01-22 11:07,150.3496
2019-01-22 11:08,150.3408
2019-01-22 11:09,150.3288
2019-01-22 11:10,150.3189
2019-01-22 11:11,150.3137
2019-01-22 11:12,150.3083
2019-01-22 11:13,150.3021
2019-01-22 11:14,150.2962
2019-01-22 11:15,150.2867
2019-01-22 11:16,150.2811
2019-01-22 11:17,150.2755
2019-01-22 11:18,150.2679
2019-01-22 11:19,150.2554
2019-01-22 11:20,150.2428
2019-01-22 11:21,150.2325
2019-01-22 11:22,150.2209
2019-01-22 11:23,150.2086
2019-01-22 11:24,150.1931
2019-01-22 11:25,150.172
2019-01-22 11:26,150.1541
2019-01-22 11:27,150.1394
2019-01-22 11:28,150.1261
2019-01-22 11:29,150.1141
2019-01-22 11:30,150.0997
2019-01-22 11:31,150.0837
2019-01-22 11:32,150.066
2019-01-22 11:33,150.0525
2019-01-22 11:34,150.0394
2019-01-22 11:35,150.0278
2019-01-22 11:36,150.0236
2019-01-22 11:37,150.0166
2019-01-22 11:38,150.0116
2019-01-22 11:39,150.0084
2019-01-22 11:40,150.0042
2019-01-22 11:41,149.9933
2019-01-22 11:42,149.9843
2019-01-22 11:43,149.9712
2019-01-22 11:44,149.9581
2019-01-22 11:45,149.9455
2019-01-22 11:46,149.9259
2019-01-22 11:47,149.9054
2019-01-22 11:48,149.8886
2019-01-22 11:49,149.8736
2019-01-22 11:50,149.8588
2019-01-22 11:51,149.8428
2019-01-22 11:52,149.8265
2019-01-22 11:53,149.8103
2019-01-22 11:54,149.7978
2019-01-22 11:55,149.7844
2019-01-22 11:56,149.7723
2019-01-22 11:57,149.7617
2019-01-22 11:58,149.7473
2019-01-22 11:59,149.7293
2019-01-22 12:00,149.7116
2019-01-22 12:01,149.6936
2019-01-22 12:02,149.6783
2019-01-22 12:03,149.6614
2019-01-22 12:04,149.6456
2019-01-22 12:05,149.6304
2019-01-22 12:06,149.6115
2019-01-22 12:07,149.5947
2019-01-22 12:08,149.582
2019-01-22 12:09,149.5682
2019-01-22 12:10,149.5528
2019-01-22 12:11,149.5353
2019-01-22 12:12,149.5194
2019-01-22 12:13,149.502
2019-01-22 12:14,149.4853
2019-01-22 12:15,149.469
2019-01-22 12:16,149.4528
2019-01-22 12:17,149.4384
2019-01-22 12:18,149.4282
2019-01-22 12:19,149.4192
2019-01-22 12:20,149.4089
2019-01-22 12:21,149.3996
2019-01-22 12:22,149.3901
2019-01-22 12:23,149.3826
2019-01-22 12:24,149.3747
2019-01-22 12:25,149.3671
2019-01-22 12:26,149.3566
2019-01-22 12:27,149.3459
2019-01-22 12:28,149.3341
2019-01-22 12:29,149.3255
2019-01-22 12:30,149.3155
2019-01-22 12:31,149.3035
2019-01-22 12:32,149.2906
2019-01-22 12:33,149.2777
2019-01-22 12:34,149.266
2019-01-22 12:35,149.2551
2019-01-22 12:36,149.2403
2019-01-22 12:37,149.2238
2019-01-22 12:38,149.2072
2019-01-22 12:39,149.1902
2019-01-22 12:40,149.1726
2019-01-22 12:41,149.1546
2019-01-22 12:42,149.1374
2019-01-22 12:43,149.12
2019-01-22 12:44,149.1056
2019-01-22 12:45,149.091
2019-01-22 12:46,149.0756
2019-01-22 12:47,149.0578
2019-01-22 12:48,149.0416
2019-01-22 12:49,149.0244
2019-01-22 12:50,149.0089
2019-01-22 12:51,148.9918
2019-01-22 12:52,148.9748
2019-01-22 12:53,148.9568
2019-01-22 12:54,148.9406
2019-01-22 12:55,148.9261
2019-01-22 12:56,148.9094
2019-01-22 12:57,148.8932
2019-01-22 12:58,148.8762
2019-01-22 12:59,148.8574
2019-01-22 13:00,148.8378
2019-01-22 13:01,148.8179
2019-01-22 13:02,148.7961
2019-01-22 13:03,148.7738
2019-01-22 13:04,148.7516
2019-01-22 13:05,148.7316
2019-01-22 13:06,148.7147
2019-01-22 13:07,148.6994
2019-01-22 13:08,148.6821
2019-01-22 13:09,148.6644
2019-01-22 13:10,148.6453
2019-01-22 13:11,148.6263
2019-01-22 13:12,148.6082
2019-01-22 13:13,148.5907
2019-01-22 13:14,148.5711
2019-01-22 13:15,148.5527
2019-01-22 13:16,148.5361
2019-01-22 13:17,148.5192
2019-01-22 13:18,148.5027
2019-01-22 13:19,148.4868
2019-01-22 13:20,148.4699
2019-01-22 13:21,148.4559
2019-01-22 13:22,148.4418
2019-01-22 13:23,148.4299
2019-01-22 13:24,148.4149
2019-01-22 13:25,148.3964
2019-01-22 13:26,148.3822
2019-01-22 13:27,148.3648
2019-01-22 13:28,148.3476
2019-01-22 13:29,148.33
2019-01-22 13:30,148.3121
2019-01-22 13:31,148.2945
2019-01-22 13:32,148.2778
2019-01-22 13:33,148.2626
2019-01-22 13:34,148.2487
2019-01-22 13:35,148.2343
2019-01-22 13:36,148.22
2019-01-22 13:37,148.2054
2019-01-22 13:38,148.1899
2019-01-22 13:39,148.174
2019-01-22 13:40,148.1594
2019-01-22 13:41,148.1455
2019-01-22 13:42,148.1312
2019-01-22 13:43,148.1167
2019-01-22 13:44,148.1015
2019-01-22 13:45,148.085
2019-01-22 13:46,148.0705
2019-01-22 13:47,148.0558
2019-01-22 13:48,148.0438
2019-01-22 13:49,148.033
2019-01-22 13:50,148.024
2019-01-22 13:51,148.0175
2019-01-22 13:52,148.0089
2019-01-22 13:53,148.0006
2019-01-22 13:54,147.9912
2019-01-22 13:55,147.9839
2019-01-22 13:56,147.9777
2019-01-22 13:57,147.9696
2019-01-22 13:58,147.9609
2019-01-22 13:59,147.9523
2019-01-22 14:00,147.9448
2019-01-22 14:01,147.9384
2019-01-22 14:02,147.9295
2019-01-22 14:03,147.9196
2019-01-22 14:04,147.9083
2019-01-22 14:05,147.8973
2019-01-22 14:06,147.8871
2019-01-22 14:07,147.878
2019-01-22 14:08,147.8668
2019-01-22 14:09,147.8555
2019-01-22 14:10,147.8413
2019-01-22 14:11,147.8281
2019-01-22 14:12,147.8135
2019-01-22 14:13,147.7978
2019-01-22 14:14,147.7829
2019-01-22 14:15,147.7704
2019-01-22 14:16,147.7594
2019-01-22 14:17,147.7484
2019-01-22 14:18,147.7379
2019-01-22 14:19,147.7254
2019-01-22 14:20,147.7152
2019-01-22 14:21,147.71
2019-01-22 14:22,147.7057
2019-01-22 14:23,147.7028
2019-01-22 14:24,147.6987
2019-01-22 14:25,147.6946
2019-01-22 14:26,147.6898
2019-01-22 14:27,147.6861
2019-01-22 14:28,147.6835
2019-01-22 14:29,147.6802
2019-01-22 14:30,147.6792
2019-01-22 14:31,147.6806
2019-01-22 14:32,147.6822
2019-01-22 14:33,147.6851
2019-01-22 14:34,147.6895
2019-01-22 14:35,147.6903
2019-01-22 14:36,147.6894
2019-01-22 14:37,147.6864
2019-01-22 14:38,147.6845
2019-01-22 14:39,147.6829
2019-01-22 14:40,147.6825
2019-01-22 14:41,147.6811
2019-01-22 14:42,147.6756
2019-01-22 14:43,147.6698
2019-01-22 14:44,147.6633
2019-01-22 14:45,147.6578
2019-01-22 14:46,147.6506
2019-01-22 14:47,147.6454
2019-01-22 14:48,147.6335
2019-01-22 14:49,147.6217
2019-01-22 14:50,147.6097
2019-01-22 14:51,147.6007
2019-01-22 14:52,147.5898
2019-01-22 14:53,147.58
2019-01-22 14:54,147.5702
2019-01-22 14:55,147.5617
2019-01-22 14:56,147.5533
2019-01-22 14:57,147.5423
2019-01-22 14:58,147.5322
2019-01-22 14:59,147.5212
2019-01-22 15:00,147.5094
2019-01-22 15:01,147.4964
2019-01-22 15:02,147.4854
2019-01-22 15:03,147.4718
2019-01-22 15:04,147.4607
2019-01-22 15:05,147.4483
2019-01-22 15:06,147.4363
2019-01-22 15:07,147.4226
2019-01-22 15:08,147.4063
2019-01-22 15:09,147.3895
2019-01-22 15:10,147.3721
2019-01-22 15:11,147.3538
2019-01-22 15:12,147.3392
2019-01-22 15:13,147.3255
2019-01-22 15:14,147.3119
2019-01-22 15:15,147.2974
2019-01-22 15:16,147.2816
2019-01-22 15:17,147.2672
2019-01-22 15:18,147.2538
2019-01-22 15:19,147.2399
2019-01-22 15:20,147.2261
2019-01-22 15:21,147.2099
2019-01-22 15:22,147.1959
2019-01-22 15:23,147.1851
2019-01-22 15:24,147.1747
2019-01-22 15:25,147.1657
2019-01-22 15:26,147.1559
2019-01-22 15:27,147.1472
2019-01-22 15:28,147.1389
2019-01-22 15:29,147.1338
2019-01-22 15:30,147.1296
2019-01-22 15:31,147.1242
2019-01-22 15:32,147.1167
2019-01-22 15:33,147.1096
2019-01-22 15:34,147.1005
2019-01-22 15:35,147.0898
2019-01-22 15:36,147.0818
2019-01-22 15:37,147.0723
2019-01-22 15:38,147.0639
2019-01-22 15:39,147.0589
2019-01-22 15:40,147.0598
2019-01-22 15:41,147.0574
2019-01-22 15:42,147.059
2019-01-22 15:43,147.0597
2019-01-22 15:44,147.0602
2019-01-22 15:45,147.0596
2019-01-22 15:46,147.0576
2019-01-22 15:47,147.0566
2019-01-22 15:48,147.0564
2019-01-22 15:49,147.0551
2019-01-22 15:50,147.051
2019-01-22 15:51,147.0442
2019-01-22 15:52,147.0377
2019-01-22 15:53,147.0278
2019-01-22 15:54,147.0185
2019-01-22 15:55,147.011
2019-01-22 15:56,147.0027
2019-01-22 15:57,146.996
2019-01-22 15:58,146.9917
2019-01-22 15:59,146.9907
2019-01-22 16:00,146.996
2019-01-23 09:31,147.0004
2019-01-23 09:32,147.0013
2019-01-23 09:33,146.9973
2019-01-23 09:34,146.9941
2019-01-23 09:35,146.9896
2019-01-23 09:36,146.9864
2019-01-23 09:37,146.9796
2019-01-23 09:38,146.9713
2019-01-23 09:39,146.9668
2019-01-23 09:40,146.9612
2019-01-23 09:41,146.9557
2019-01-23 09:42,146.9499
2019-01-23 09:43,146.9462
2019-01-23 09:44,146.9434
2019-01-23 09:45,146.9387
2019-01-23 09:46,146.9336
2019-01-23 09:47,146.9292
2019-01-23 09:48,146.9221
2019-01-23 09:49,146.9171
2019-01-23 09:50,146.912
2019-01-23 09:51,146.9081
2019-01-23 09:52,146.9007
2019-01-23 09:53,146.8977
2019-01-23 09:54,146.8917
2019-01-23 09:55,146.8853
2019-01-23 09:56,146.8795
2019-01-23 09:57,146.8775
2019-01-23 09:58,146.8743
2019-01-23 09:59,146.8708
2019-01-23 10:00,146.8674
2019-01-23 10:01,146.8644
2019-01-23 10:02,146.8614
2019-01-23 10:03,146.8594
2019-01-23 10:04,146.8561
2019-01-23 10:05,146.8532
2019-01-23 10:06,146.8484
2019-01-23 10:07,146.839
2019-01-23 10:08,146.8282
2019-01-23 10:09,146.8176
2019-01-23 10:10,146.8091
2019-01-23 10:11,146.8027
2019-01-23 10:12,146.7927
2019-01-23 10:13,146.7811
2019-01-23 10:14,146.7693
2019-01-23 10:15,146.7535
2019-01-23 10:16,146.7364
2019-01-23 10:17,146.7169
2019-01-23 10:18,146.6992
2019-01-23 10:19,146.6778
2019-01-23 10:20,146.6542
2019-01-23 10:21,146.6306
2019-01-23 10:22,146.6102
2019-01-23 10:23,146.5905
2019-01-23 10:24,146.569
2019-01-23 10:25,146.549
2019-01-23 10:26,146.5253
2019-01-23 10:27,146.5041
2019-01-23 10:28,146.4836
2019-01-23 10:29,146.4621
2019-01-23 10:30,146.434
2019-01-23 10:31,146.4064
2019-01-23 10:32,146.3781
2019-01-23 10:33,146.3536
2019-01-23 10:34,146.3335
2019-01-23 10:35,146.3112
2019-01-23 10:36,146.2919
2019-01-23 10:37,146.2703
2019-01-23 10:38,146.2494
2019-01-23 10:39,146.2304
2019-01-23 10:40,146.2132
2019-01-23 10:41,146.1937
2019-01-23 10:42,146.1735
2019-01-23 10:43,146.1538
2019-01-23 10:44,146.1319
2019-01-23 10:45,146.1096
2019-01-23 10:46,146.0875
2019-01-23 10:47,146.0659
2019-01-23 10:48,146.0419
2019-01-23 10:49,146.0163
2019-01-23 10:50,145.9813
2019-01-23 10:51,145.949
2019-01-23 10:52,145.9203
2019-01-23 10:53,145.8955
2019-01-23 10:54,145.8723
2019-01-23 10:55,145.8535
2019-01-23 10:56,145.8327
2019-01-23 10:57,145.8155
2019-01-23 10:58,145.8019
2019-01-23 10:59,145.7878
2019-01-23 11:00,145.7755
2019-01-23 11:01,145.7611
2019-01-23 11:02,145.7471
2019-01-23 11:03,145.7298
2019-01-23 11:04,145.7118
2019-01-23 11:05,145.6964
2019-01-23 11:06,145.6814
2019-01-23 11:07,145.667
2019-01-23 11:08,145.654
2019-01-23 11:09,145.6374
2019-01-23 11:10,145.6208
2019-01-23 11:11,145.6039
2019-01-23 11:12,145.5908
2019-01-23 11:13,145.5757
2019-01-23 11:14,145.5606
2019-01-23 11:15,145.5465
2019-01-23 11:16,145.5324
2019-01-23 11:17,145.5114
2019-01-23 11:18,145.4914
2019-01-23 11:19,145.4706
2019-01-23 11:20,145.452
2019-01-23 11:21,145.4336
2019-01-23 11:22,145.4138
2019-01-23 11:23,145.3912
2019-01-23 11:24,145.37
2019-01-23 11:25,145.3484
2019-01-23 11:26,145.3298
2019-01-23 11:27,145.3145
2019-01-23 11:28,145.3
2019-01-23 11:29,145.288
2019-01-23 11:30,145.2743
2019-01-23 11:31,145.2599
2019-01-23 11:32,145.2471
2019-01-23 11:33,145.2363
2019-01-23 11:34,145.2266
2019-01-23 11:35,145.2201
2019-01-23 11:36,145.214
2019-01-23 11:37,145.2094
2019-01-23 11:38,145.2033
2019-01-23 11:39,145.1983
2019-01-23 11:40,145.1972
2019-01-23 11:41,145.1975
2019-01-23 11:42,145.199
2019-01-23 11:43,145.2
2019-01-23 11:44,145.2061
2019-01-23 11:45,145.2102
2019-01-23 11:46,145.2148
2019-01-23 11:47,145.2148
2019-01-23 11:48,145.2127
2019-01-23 11:49,145.209
2019-01-23 11:50,145.2038
2019-01-23 11:51,145.2017
2019-01-23 11:52,145.1969
2019-01-23 11:53,145.1899
2019-01-23 11:54,145.1769
2019-01-23 11:55,145.1635
2019-01-23 11:56,145.1482
2019-01-23 11:57,145.1348
2019-01-23 11:58,145.1196
2019-01-23 11:59,145.1014
2019-01-23 12:00,145.0846
2019-01-23 12:01,145.0721
2019-01-23 12:02,145.06
2019-01-23 12:03,145.0503
2019-01-23 12:04,145.0409
2019-01-23 12:05,145.0325
2019-01-23 12:06,145.0239
2019-01-23 12:07,145.0165
2019-01-23 12:08,145.0081
2019-01-23 12:09,144.9961
2019-01-23 12:10,144.9869
2019-01-23 12:11,144.9758
2019-01-23 12:12,144.9657
2019-01-23 12:13,144.9565
2019-01-23 12:14,144.9469
2019-01-23 12:15,144.937
2019-01-23 12:16,144.9244
2019-01-23 12:17,144.9111
2019-01-23 12:18,144.9021
2019-01-23 12:19,144.8891
2019-01-23 12:20,144.8749
2019-01-23 12:21,144.8593
2019-01-23 12:22,144.8461
2019-01-23 12:23,144.8339
2019-01-23 12:24,144.8214
2019-01-23 12:25,144.8086
2019-01-23 12:26,144.7948
2019-01-23 12:27,144.7844
2019-01-23 12:28,144.7736
